backend,branch_id,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,log_n,log_q,n,q,s,continuation_residual_norm,physical_residual_norm,scaled_physical_residual_norm,converged,iterations,message,eigenvalue_regime,stability_classification,jacobian_coordinate_system,jacobian_method,eigenvalue_source,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,tracked_lambda1_real,tracked_lambda1_imag,tracked_lambda2_real,tracked_lambda2_imag,tracked_lambda3_real,tracked_lambda3_imag
python,figure2_T230K,456,230.0,30000.0,1.0,10000000000.0,10000.0,-2.8732941646839265,0.056512458275564385,9.846917446080186,-12.459726735060274,18900.00463111391,3.879800841874525e-06,1.447967927251378,6.731641711116355e-17,1.2718714970105812e-12,6.72947879846026e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,4.970487577524266e-05,0.00700949074676272,4.970487577524266e-05,-0.00700949074676272,-0.005994689630849056,0.0,4.970487577524266e-05,0.00700949074676272,-0.005994689630849056,0.0,4.970487577524266e-05,-0.00700949074676272
python,figure2_T230K,457,230.0,30000.0,1.0,10000000000.0,10000.0,-2.8629266026337987,0.057101402375312825,9.857227878570558,-12.449370750349289,19095.87989707663,3.920188767490349e-06,1.447995135994227,2.907225015805962e-17,5.542233338928789e-13,2.902319516848261e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,5.3014962167379886e-05,0.007041430317555261,5.3014962167379886e-05,-0.007041430317555261,-0.006002775431595599,0.0,5.3014962167379886e-05,0.007041430317555261,-0.006002775431595599,0.0,5.3014962167379886e-05,-0.007041430317555261
python,figure2_T230K,458,230.0,30000.0,1.0,10000000000.0,10000.0,-2.852559040583672,0.05769648415095096,9.867538315305387,-12.43901476414975,19293.785250773017,3.960997128968204e-06,1.4480223447434097,2.5833362103632873e-17,4.973799150320703e-13,2.5779282880324732e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,5.631482523020412e-05,0.007073524953202325,5.631482523020412e-05,-0.007073524953202325,-0.006010854149358992,0.0,5.631482523020412e-05,0.007073524953202325,-0.006010854149358992,0.0,5.631482523020412e-05,-0.007073524953202325
python,figure2_T230K,459,230.0,30000.0,1.0,10000000000.0,10000.0,-2.842191478533544,0.058297767566215596,9.87784875628413,-12.428658776461866,19493.74173324854,4.002230303080519e-06,1.4480495534989255,6.259721817750964e-17,1.2150280781497715e-12,6.232913873421868e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,5.9604323169135706e-05,0.007105775548429943,5.9604323169135706e-05,-0.007105775548429943,-0.006018925639064235,0.0,5.9604323169135706e-05,0.007105775548429943,-0.006018925639064235,0.0,5.9604323169135706e-05,-0.007105775548429943
python,figure2_T230K,460,230.0,30000.0,1.0,10000000000.0,10000.0,-2.8318239164834162,0.058905317251440915,9.888159201506246,-12.418302787285846,19695.770603639183,4.043892712162907e-06,1.4480767622607733,4.9090519251598136e-17,9.663381206337367e-13,4.90632334425799e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,6.288331328942252e-05,0.007138183003016131,6.288331328942252e-05,-0.007138183003016131,-0.006026989755271183,0.0,6.288331328942252e-05,0.007138183003016131,-0.006026989755271183,0.0,6.288331328942252e-05,-0.007138183003016131
python,figure2_T230K,461,230.0,30000.0,1.0,10000000000.0,10000.0,-2.8214563544332885,0.05951919851050563,9.898469650971194,-12.407946796621898,19899.893341432173,4.085988824588503e-06,1.4481039710289523,4.569934861168505e-17,9.023892744153273e-13,4.534643870452847e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,6.615165199467144e-05,0.007170748221819315,6.615165199467144e-05,-0.007170748221819315,-0.006035046352186403,0.0,6.615165199467144e-05,0.007170748221819315,-0.006035046352186403,0.0,6.615165199467144e-05,-0.007170748221819315
python,figure2_T230K,462,230.0,30000.0,1.0,10000000000.0,10000.0,-2.8110887923831616,0.060139477327852214,9.90878010467843,-12.397590804470235,20106.131648749866,4.128523155247206e-06,1.4481311798034617,9.620721122228526e-17,1.9326762412674725e-12,9.612372359989341e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,6.940919478534485e-05,0.00720347211480693,6.940919478534485e-05,-0.00720347211480693,-0.006043095283675271,0.0,6.940919478534485e-05,0.00720347211480693,-0.006043095283675271,0.0,6.940919478534485e-05,-0.00720347211480693
python,figure2_T230K,463,230.0,30000.0,1.0,10000000000.0,10000.0,-2.8007212303330338,0.06076622037557959,9.919090562627414,-12.387234810831064,20314.507452657617,4.171500266029987e-06,1.448158388584301,1.8257145198499633e-17,3.694822225952521e-13,1.8188096534279475e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,7.265579625723319e-05,0.0072363555970836844,7.265579625723319e-05,-0.0072363555970836844,-0.006051136403274057,0.0,7.265579625723319e-05,0.0072363555970836844,-0.006051136403274057,0.0,7.265579625723319e-05,-0.0072363555970836844
python,figure2_T230K,464,230.0,30000.0,1.0,10000000000.0,10000.0,-2.790353668282906,0.061399495020609235,9.929401024817604,-12.376878815704593,20525.04290749527,4.214924766318141e-06,1.4481855973714688,4.7530947353688367e-17,9.734435479913373e-13,4.7427114833769476e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,7.589131009983732e-05,0.007269399588919244,7.589131009983732e-05,-0.007269399588919244,-0.006059169564202026,0.0,7.589131009983732e-05,0.007269399588919244,-0.006059169564202026,0.0,7.589131009983732e-05,-0.007269399588919244
python,figure2_T230K,465,230.0,30000.0,1.0,10000000000.0,10000.0,-2.779986106232779,0.06203936933192643,9.939711491248458,-12.366522819091033,20737.760397232974,4.258801313477694e-06,1.4482128061649646,1.130689968660906e-17,2.3447910280083463e-13,1.130688268867992e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,7.91155890950394e-05,0.007302605015778766,7.91155890950394e-05,-0.007302605015778766,-0.006067194619374299,0.0,7.91155890950394e-05,0.007302605015778766,-0.006067194619374299,0.0,7.91155890950394e-05,-0.007302605015778766
python,figure2_T230K,466,230.0,30000.0,1.0,10000000000.0,10000.0,-2.7696185441826513,0.06268591208789694,9.950021961919436,-12.356166820990591,20952.68253785155,4.303134613358952e-06,1.4482400149647874,6.411170954751565e-17,1.3429257705865894e-12,6.409326263949384e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,8.232848511533701e-05,0.007335972808349583,8.232848511533701e-05,-0.007335972808349583,-0.006075211421413939,0.0,8.232848511533701e-05,0.007335972808349583,-0.006075211421413939,0.0,8.232848511533701e-05,-0.007335972808349583
python,figure2_T230K,467,230.0,30000.0,1.0,10000000000.0,10000.0,-2.7592509821325235,0.06333919278365954,9.960332436829997,-12.345810821403477,21169.83217974718,4.347929420801222e-06,1.4482672237709364,8.291687420217492e-17,1.7550405573274475e-12,8.290290417072654e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,8.552984912244021e-05,0.00736950390257131,8.552984912244021e-05,-0.00736950390257131,-0.006083219822665003,0.0,8.552984912244021e-05,0.00736950390257131,-0.006083219822665003,0.0,8.552984912244021e-05,-0.00736950390257131
python,figure2_T230K,468,230.0,30000.0,1.0,10000000000.0,10000.0,-2.7488834200823957,0.06399928163859607,9.970642915979598,-12.3354548203299,21389.232410161287,4.393190540142817e-06,1.448294432583411,6.035824560502619e-17,1.2860823517257813e-12,6.012755984244219e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,8.871953116561943e-05,0.007403199239664033,8.871953116561943e-05,-0.007403199239664033,-0.006091219675205202,0.0,8.871953116561943e-05,0.007403199239664033,-0.006091219675205202,0.0,8.871953116561943e-05,-0.007403199239664033
python,figure2_T230K,469,230.0,30000.0,1.0,10000000000.0,10000.0,-2.738515858032269,0.06466624960387893,9.9809533993677,-12.325098817770073,21610.90655563566,4.438922825736349e-06,1.44832164140221,1.5498121455819583e-17,2.842170943040404e-13,1.3151561481902543e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,9.189738038000578e-05,0.0074370597661562975,9.189738038000578e-05,-0.0074370597661562975,-0.00609921083085864,0.0,9.189738038000578e-05,0.0074370597661562975,-0.00609921083085864,0.0,9.189738038000578e-05,-0.0074370597661562975
python,figure2_T230K,470,230.0,30000.0,1.0,10000000000.0,10000.0,-2.728148295982141,0.0653401683700978,9.99126388699376,-12.314742813724196,21834.87818449275,4.485131182469444e-06,1.4483488502273327,5.771671148425324e-17,1.2576606422953785e-12,5.759871418581613e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,9.50632449852151e-05,0.007471086433915922,9.50632449852151e-05,-0.007471086433915922,-0.006107193141209435,0.0,9.50632449852151e-05,0.007471086433915922,-0.006107193141209435,0.0,9.50632449852151e-05,-0.007471086433915922
python,figure2_T230K,471,230.0,30000.0,1.0,10000000000.0,10000.0,-2.7177807339320132,0.06602111037496504,10.001574378857239,-12.304386808192486,22061.17110934189,4.531820566290737e-06,1.4483760590587782,7.489986622909546e-18,1.2079226507922006e-13,5.475365293458812e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,9.821697228347024e-05,0.0075052802001769805,9.821697228347024e-05,-0.0075052802001769805,-0.006115166457614365,0.0,9.821697228347024e-05,0.0075052802001769805,-0.006115166457614365,0.0,9.821697228347024e-05,-0.0075052802001769805
python,figure2_T230K,472,230.0,30000.0,1.0,10000000000.0,10000.0,-2.7074131718818863,0.06670914881110196,10.011884874957595,-12.294030801175149,22289.809389611484,4.578995984741531e-06,1.4484032678965457,2.5800522969976453e-17,5.471179065352771e-13,2.4545652094758224e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00010135840865811208,0.007539642027570116,0.00010135840865811208,-0.007539642027570116,-0.006123130631216617,0.0,0.00010135840865811208,0.007539642027570116,-0.006123130631216617,0.0,0.00010135840865811208,-0.007539642027570116
python,figure2_T230K,473,230.0,30000.0,1.0,10000000000.0,10000.0,-2.6970456098317586,0.06740435763390638,10.022195375294288,-12.283674792672391,22520.817334107374,4.626662497492851e-06,1.4484304767406344,6.335979909777072e-17,1.4210854715202004e-12,6.310097233318956e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00010448739957183298,0.007574172884150799,0.00010448739957183298,-0.007574172884150799,-0.006131085512959034,0.0,0.00010448739957183298,0.007574172884150799,-0.006131085512959034,0.0,0.00010448739957183298,-0.007574172884150799
python,figure2_T230K,474,230.0,30000.0,1.0,10000000000.0,10000.0,-2.6866780477816308,0.06810681156950145,10.032505879866777,-12.273318782684424,22754.21950359769,4.674825216888129e-06,1.4484576855910436,1.3134370383809452e-17,2.984279490192424e-13,1.311528285618792e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00010760378956501597,0.007608873743428921,0.00010760378956501597,-0.007608873743428921,-0.006139030953597826,0.0,0.00010760378956501597,0.007608873743428921,-0.006139030953597826,0.0,0.00010760378956501597,-0.007608873743428921
python,figure2_T230K,475,230.0,30000.0,1.0,10000000000.0,10000.0,-2.676310485731503,0.06881658612276806,10.042816388674522,-12.262962771211457,22990.04071342466,4.7234893084915505e-06,1.4484848944477722,1.406591511347467e-17,3.197442310920497e-13,1.390799575917814e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00011070742225393812,0.007643745584397084,0.00011070742225393812,-0.007643745584397084,-0.00614696680371613,0.0,0.00011070742225393812,0.007643745584397084,-0.00614696680371613,0.0,0.00011070742225393812,-0.007643745584397084
python,figure2_T230K,476,230.0,30000.0,1.0,10000000000.0,10000.0,-2.665942923681376,0.06953375758546047,10.053126901716983,-12.252606758253696,23228.306036143324,4.772659991642138e-06,1.4485121033108195,5.602147380939617e-17,1.2931877790833825e-12,5.56729298347424e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00011379814032911576,0.007678789391560907,0.00011379814032911576,-0.007678789391560907,-0.006154892913738105,0.0,0.00011379814032911576,0.007678789391560907,-0.006154892913738105,0.0,0.00011379814032911576,-0.007678789391560907
python,figure2_T230K,477,230.0,30000.0,1.0,10000000000.0,10000.0,-2.6555753616312483,0.07025840304440704,10.06343741899362,-12.242250743811354,23469.04080418773,4.822342540013499e-06,1.4485393121801844,4.3860832935099095e-17,1.0231815394945443e-12,4.359707631821087e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00011687578555342527,0.007714006154967135,0.00011687578555342527,-0.007714006154967135,-0.006162809133942633,0.0,0.00011687578555342527,0.007714006154967135,-0.006162809133942633,0.0,0.00011687578555342527,-0.007714006154967135
python,figure2_T230K,478,230.0,30000.0,1.0,10000000000.0,10000.0,-2.6452077995811205,0.07099060038979561,10.073747940503893,-12.231894727884635,23712.270612564538,4.87254228217955e-06,1.4485665210558665,7.682933219107266e-18,1.6342482922482304e-13,6.89199410277897e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00011994019876042296,0.0077493968702343225,0.00011994019876042296,-0.0077493968702343225,-0.006170715314477787,0.0,0.00011994019876042296,0.0077493968702343225,-0.006170715314477787,0.0,0.00011994019876042296,-0.0077493968702343225
python,figure2_T230K,479,230.0,30000.0,1.0,10000000000.0,10000.0,-2.6348402375309936,0.071730428323546,10.084058466247258,-12.22153871047375,23958.021321574903,4.9232646021859755e-06,1.4485937299378646,2.816851711103814e-17,6.679101716144964e-13,2.787837795143703e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00012299121985232875,0.007784962538580447,0.00012299121985232875,-0.007784962538580447,-0.006178611305374593,0.0,0.00012299121985232875,0.007784962538580447,-0.006178611305374593,0.0,0.00012299121985232875,-0.007784962538580447
python,figure2_T230K,480,230.0,30000.0,1.0,10000000000.0,10000.0,-2.624472675480866,0.07247796636776954,10.094368996223182,-12.211182691578907,24206.319059564397,4.974514940127762e-06,1.4486209388261782,1.5278455932051636e-17,3.694822225952561e-13,1.5263920635706454e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00012602868779830695,0.007820704166853725,0.00012602868779830695,-0.007820704166853725,-0.0061864969565617245,0.0,0.00012602868779830695,0.007820704166853725,-0.0061864969565617245,0.0,0.00012602868779830695,-0.007820704166853725
python,figure2_T230K,481,230.0,30000.0,1.0,10000000000.0,10000.0,-2.614105113430738,0.07323329487331645,10.10467953043112,-12.200826671200314,24457.1902257012,5.026298792732678e-06,1.448648147720806,7.09645246688738e-17,1.7337242752546457e-12,7.088813705514565e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00012905244063242372,0.007856622767560857,0.00012905244063242372,-0.007856622767560857,-0.006194372117879718,0.0,0.00012905244063242372,0.007856622767560857,-0.006194372117879718,0.0,0.00012905244063242372,-0.007856622767560857
python,figure2_T230K,482,230.0,30000.0,1.0,10000000000.0,10000.0,-2.6037375513806102,0.07399649502841263,10.114990068870535,-12.19047064933818,24710.661492783496,5.078621713950838e-06,1.4486753566217476,2.0373962254487927e-18,1.4210854715208466e-14,5.751661020107327e-19,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00013206231545186803,0.007892719358897989,0.00013206231545186803,-0.007892719358897989,-0.006202236639095842,0.0,0.00013206231545186803,0.007892719358897989,-0.006202236639095842,0.0,0.00013206231545186803,-0.007892719358897989
python,figure2_T230K,483,230.0,30000.0,1.0,10000000000.0,10000.0,-2.5933699893304833,0.07476764886738635,10.125300611540885,-12.180114625992713,24966.759810075713,5.1314893155504e-06,1.448702565529002,3.1065969145267394e-17,7.673861546209093e-13,3.073632623343413e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0001350581484147709,0.007928994964778413,0.0001350581484147709,-0.007928994964778413,-0.006210090369918394,0.0,0.0001350581484147709,0.007928994964778413,-0.006210090369918394,0.0,0.0001350581484147709,-0.007928994964778413
python,figure2_T230K,484,230.0,30000.0,1.0,10000000000.0,10000.0,-2.5830024272803556,0.07554683927948616,10.135611158441632,-12.169758601164121,25225.512406174315,5.18490726771952e-06,1.4487297744425682,1.5774014702902574e-17,3.9790393202566186e-13,1.5773938501955274e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00013803977473831437,0.00796545061486334,0.00013803977473831437,-0.00796545061486334,-0.0062179331600117965,0.0,0.00013803977473831437,0.00796545061486334,-0.0062179331600117965,0.0,0.00013803977473831437,-0.00796545061486334
python,figure2_T230K,485,230.0,30000.0,1.0,10000000000.0,10000.0,-2.5726348652302278,0.07633415001778994,10.145921709572235,-12.159402574852614,25486.946791903054,5.238881299674463e-06,1.4487569833624456,1.2800084472475598e-17,2.629008122312402e-13,1.0315154159575682e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.000141007028696665,0.008002087344591497,0.000141007028696665,-0.008002087344591497,-0.006225764859011488,0.0,0.000141007028696665,0.008002087344591497,-0.006225764859011488,0.0,0.000141007028696665,-0.008002087344591497
python,figure2_T230K,486,230.0,30000.0,1.0,10000000000.0,10000.0,-2.562267303180101,0.07712966570820762,10.156232264932157,-12.1490465470584,25751.09076323865,5.293417200274148e-06,1.4487841922886333,1.1855964546480073e-17,2.9842794901925717e-13,1.1589129000316773e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00014395974361880253,0.008038906195208176,0.00014395974361880253,-0.008038906195208176,-0.006233585316538785,0.0,0.00014395974361880253,0.008038906195208176,-0.006233585316538785,0.0,0.00014395974361880253,-0.008038906195208176
python,figure2_T230K,487,230.0,30000.0,1.0,10000000000.0,10000.0,-2.551899741129973,0.07793347185857746,10.166542824520858,-12.138690517781685,26017.97240426631,5.348520818641084e-06,1.4488114012211304,5.3343261545130575e-18,1.3500311979441972e-13,5.1888493489462185e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00014689775188639136,0.008075908213795203,0.00014689775188639136,-0.008075908213795203,-0.006241394382216177,0.0,0.00014689775188639136,0.008075908213795203,-0.006241394382216177,0.0,0.00014689775188639136,-0.008075908213795203
python,figure2_T230K,488,230.0,30000.0,1.0,10000000000.0,10000.0,-2.5415321790798453,0.07874565486785678,10.176853388337799,-12.128334487022679,26287.620090166205,5.404198064788645e-06,1.448838610159936,5.843521012534875e-17,1.5347723092418174e-12,5.838385594248004e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00014982088493158976,0.0081130944533007,0.00014982088493158976,-0.0081130944533007,-0.00624919190568247,0.0,0.00014982088493158976,0.0081130944533007,-0.00624919190568247,0.0,0.00014982088493158976,-0.0081130944533007
python,figure2_T230K,489,230.0,30000.0,1.0,10000000000.0,10000.0,-2.5311646170297175,0.07956630203540893,10.18716395638244,-12.11797845478159,26560.062490230885,5.46045491025506e-06,1.4488658191050494,5.676664813770475e-17,1.5063505998114126e-12,5.671487716999966e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00015272897323483797,0.008150465972569151,0.00015272897323483797,-0.008150465972569151,-0.006256977736608253,0.0,0.00015272897323483797,0.008150465972569151,-0.006256977736608253,0.0,0.00015272897323483797,-0.008150465972569151
python,figure2_T230K,490,230.0,30000.0,1.0,10000000000.0,10000.0,-2.5207970549795906,0.08039550157038676,10.197474528654242,-12.107622421058625,26835.328570913807,5.517297388743857e-06,1.4488930280564698,2.785992948929322e-17,7.460698725481052e-13,2.780177893393862e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0001556218463224686,0.008188023836370599,0.0001556218463224686,-0.008188023836370599,-0.006264751724711202,0.0,0.0001556218463224686,0.008188023836370599,-0.006264751724711202,0.0,0.0001556218463224686,-0.008188023836370599
python,figure2_T230K,491,230.0,30000.0,1.0,10000000000.0,10000.0,-2.510429492929463,0.08123334260121427,10.207785105152668,-12.097266385853993,27113.44759890971,5.574731596771068e-06,1.4489202370141963,9.172359954985352e-18,2.4868995751604097e-13,9.172276065733181e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00015849933276441063,0.008225769115430822,0.00015849933276441063,-0.008225769115430822,-0.006272513719771696,0.0,0.00015849933276441063,0.008225769115430822,-0.006272513719771696,0.0,0.00015849933276441063,-0.008225769115430822
python,figure2_T230K,492,230.0,30000.0,1.0,10000000000.0,10000.0,-2.500061930879335,0.08207991518516634,10.218095685877177,-12.086910349167903,27394.44914426654,5.63276369431909e-06,1.4489474459782279,2.894001715821013e-17,7.887024366937113e-13,2.8790594552997835e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00016136126017176928,0.008263702886461244,0.00016136126017176928,-0.008263702886461244,-0.006280263571648476,0.0,0.00016136126017176928,0.008263702886461244,-0.006280263571648476,0.0,0.00016136126017176928,-0.008263702886461244
python,figure2_T230K,493,230.0,30000.0,1.0,10000000000.0,10000.0,-2.489694368829208,0.08293531031804899,10.22840627082723,-12.076554311000564,27678.36308353009,5.691399905497423e-06,1.448974654948564,2.726761712590955e-17,7.531752999057092e-13,2.721173972286396e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.0001642074551943711,0.008301826232189103,0.0001642074551943711,-0.008301826232189103,-0.006288001130294434,0.0,0.0001642074551943711,0.008301826232189103,-0.006288001130294434,0.0,0.0001642074551943711,-0.008301826232189103
python,figure2_T230K,494,230.0,30000.0,1.0,10000000000.0,10000.0,-2.4793268067790803,0.08379961994398046,10.238716860002294,-12.066198271352178,27965.219602921057,5.7506465192102915e-06,1.4490018639252036,3.7420766961507187e-17,1.0444978215673487e-12,3.73499067908801e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00016703774351818407,0.008340140241386625,0.00016703774351818407,-0.008340140241386625,-0.006295726245772294,0.0,0.00016703774351818407,0.008340140241386625,-0.006295726245772294,0.0,0.00016703774351818407,-0.008340140241386625
python,figure2_T230K,495,230.0,30000.0,1.0,10000000000.0,10000.0,-2.4689592447289526,0.08467293696527359,10.249027453401823,-12.055842230222959,28255.049201544607,5.8105098898310895e-06,1.4490290729081459,9.154385002195791e-17,2.586375558166765e-12,9.153676078298457e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00016985194986282343,0.008378646008902195,0.00016985194986282343,-0.008378646008902195,-0.0063034387682707775,0.0,0.00016985194986282343,0.008378646008902195,-0.0063034387682707775,0.0,0.00016985194986282343,-0.008378646008902195
python,figure2_T230K,496,230.0,30000.0,1.0,10000000000.0,10000.0,-2.4585916826788248,0.08555535525242199,10.259338051025283,-12.045486187613113,28547.882694634125,5.870996437884039e-06,1.4490562818973902,2.430739561866579e-17,6.750155989720957e-13,2.364503936816031e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00017264989797882593,0.008417344635689767,0.00017264989797882593,-0.008417344635689767,-0.006311138548120483,0.0,0.00017264989797882593,0.008417344635689767,-0.006311138548120483,0.0,0.00017264989797882593,-0.008417344635689767
python,figure2_T230K,497,230.0,30000.0,1.0,10000000000.0,10000.0,-2.448224120628698,0.08644696965418971,10.269648652872133,-12.035130143522847,28843.75121682758,5.9321126507328e-06,1.4490834908929355,2.2233983212165624e-17,6.394884621840953e-13,2.217085099957906e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00017543141064489177,0.008456237228838412,0.00017543141064489177,-0.008456237228838412,-0.006318825435809938,0.0,0.00017543141064489177,0.008456237228838412,-0.006318825435809938,0.0,0.00017543141064489177,-0.008456237228838412
python,figure2_T230K,498,230.0,30000.0,1.0,10000000000.0,10000.0,-2.43785655857857,0.08734787600780664,10.27995925894184,-12.024774097952369,29142.686225478803,5.9938650832763165e-06,1.4491106998947811,3.1457040262131835e-17,9.166001291305309e-13,3.145217192348961e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00017819630966521202,0.008495324901603664,0.00017819630966521202,-0.008495324901603664,-0.006326499282001955,0.0,0.00017819630966521202,0.008495324901603664,-0.006326499282001955,0.0,0.00017819630966521202,-0.008495324901603664
python,figure2_T230K,499,230.0,30000.0,1.0,10000000000.0,10000.0,-2.4274889965284423,0.08825817114926926,10.29026986923386,-12.014418050901888,29444.71950400207,6.0562603586518456e-06,1.449137908902926,5.567413527741781e-17,1.6342482922482324e-12,5.5502282072206584e-17,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00018094441586646772,0.008534608773436375,0.00018094441586646772,-0.008534608773436375,-0.006334159937549726,0.0,0.00018094441586646772,0.008534608773436375,-0.006334159937549726,0.0,0.00018094441586646772,-0.008534608773436375
python,figure2_T230K,500,230.0,30000.0,1.0,10000000000.0,10000.0,-2.4171214344783154,0.08917795292374961,10.300580483747659,-12.004062002371612,29749.88316525244,6.1193051689454075e-06,1.4491651179173695,6.882257791954077e-18,1.9895196601285759e-13,6.687905789090818e-18,True,7,The solution converged.,complex_pair,unstable,physical_ode_state,analytic_sympy_transcribed_physical_ode_jacobian,python_analytic,0.00018367554909507237,0.008574089970014579,0.00018367554909507237,-0.008574089970014579,-0.006341807253513458,0.0,0.00018367554909507237,0.008574089970014579,-0.006341807253513458,0.0,0.00018367554909507237,-0.008574089970014579
