panel,pixel_x,temperature_K,upper_boundary_pixel_y,upper_boundary_w_m_s,upper_boundary_log_w_ln_m_s,lower_boundary_pixel_y,lower_boundary_w_m_s,lower_boundary_log_w_ln_m_s,direct_digitization,validity,edge_detector,vertical_color_run_pixels
upper_period_map,256,216.6304347826087,79,0.347118483229779,-1.0580891070862306,194,0.021169313505262913,-3.855202622076651,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,257,216.7663043478261,79,0.347118483229779,-1.0580891070862306,194,0.021169313505262913,-3.855202622076651,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,258,216.90217391304347,79,0.347118483229779,-1.0580891070862306,194,0.021169313505262913,-3.855202622076651,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,259,217.03804347826087,78,0.35566486539012865,-1.0337663808689226,193,0.021690521830457353,-3.8308798958593426,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,260,217.17391304347825,78,0.35566486539012865,-1.0337663808689226,193,0.021690521830457353,-3.8308798958593426,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,261,217.30978260869566,78,0.35566486539012865,-1.0337663808689226,192,0.022224562792769877,-3.806557169642035,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,262,217.44565217391303,77,0.36442166748361216,-1.0094436546516146,192,0.022224562792769877,-3.806557169642035,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,263,217.58152173913044,77,0.36442166748361216,-1.0094436546516146,192,0.022224562792769877,-3.806557169642035,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,264,217.7173913043478,75,0.3825873819678621,-0.9607982022169985,191,0.022771752343745087,-3.7822344434247266,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,265,217.85326086956522,76,0.3733940702460578,-0.9851209284343065,191,0.022771752343745087,-3.7822344434247266,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,266,217.98913043478262,76,0.3733940702460578,-0.9851209284343065,192,0.022224562792769877,-3.806557169642035,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,267,218.125,75,0.3825873819678621,-0.9607982022169985,190,0.023332414213950523,-3.757911717207419,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,268,218.26086956521738,75,0.3825873819678621,-0.9607982022169985,190,0.023332414213950523,-3.757911717207419,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,269,218.39673913043478,75,0.3825873819678621,-0.9607982022169985,189,0.023906880104503505,-3.7335889909901105,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,270,218.5326086956522,74,0.3920070416345027,-0.9364754759996905,189,0.023906880104503505,-3.7335889909901105,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,271,218.66847826086956,74,0.3920070416345027,-0.9364754759996905,189,0.023906880104503505,-3.7335889909901105,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,272,218.80434782608697,72,0.4115478336058474,-0.8878300235650746,188,0.02449548988331353,-3.7092662647728023,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,273,218.94021739130434,73,0.40165862214437376,-0.9121527497823825,188,0.02449548988331353,-3.7092662647728023,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,274,219.07608695652175,73,0.40165862214437376,-0.9121527497823825,188,0.02449548988331353,-3.7092662647728023,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,275,219.21195652173913,73,0.40165862214437376,-0.9121527497823825,187,0.025098591786156296,-3.684943538555494,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,276,219.34782608695653,72,0.4115478336058474,-0.8878300235650746,187,0.025098591786156296,-3.684943538555494,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,277,219.4836956521739,72,0.4115478336058474,-0.8878300235650746,186,0.025716542622698502,-3.6606208123381863,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,278,219.6195652173913,70,0.4320626962195849,-0.8391845711304584,186,0.025716542622698502,-3.6606208123381863,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,279,219.7554347826087,71,0.42168052671551143,-0.8635072973477675,186,0.025716542622698502,-3.6606208123381863,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,280,219.8913043478261,71,0.42168052671551143,-0.8635072973477675,185,0.026349707987595,-3.636298086120878,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,281,220.02717391304347,70,0.4320626962195849,-0.8391845711304584,185,0.026349707987595,-3.636298086120878,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,282,220.16304347826087,70,0.4320626962195849,-0.8391845711304584,185,0.026349707987595,-3.636298086120878,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,283,220.29891304347825,70,0.4320626962195849,-0.8391845711304584,184,0.026998462476783433,-3.6119753599035707,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,284,220.43478260869566,69,0.44270048446055066,-0.8148618449131504,184,0.026998462476783433,-3.6119753599035707,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,285,220.57065217391303,69,0.44270048446055066,-0.8148618449131504,183,0.027663189909104317,-3.587652633686263,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,286,220.70652173913044,67,0.4647682463976509,-0.7662163924785345,183,0.027663189909104317,-3.587652633686263,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,287,220.8423913043478,68,0.45360018501111815,-0.7905391186958425,183,0.027663189909104317,-3.587652633686263,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,288,220.97826086956522,68,0.45360018501111815,-0.7905391186958425,182,0.028344283553377453,-3.5633299074689546,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,289,221.11413043478262,66,0.476211275915271,-0.7418936662612263,182,0.028344283553377453,-3.5633299074689546,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,290,221.25,67,0.4647682463976509,-0.7662163924785345,182,0.028344283553377453,-3.5633299074689546,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,291,221.38586956521738,67,0.4647682463976509,-0.7662163924785345,181,0.02904214636106932,-3.5390071812516464,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,292,221.52173913043478,67,0.4647682463976509,-0.7662163924785345,181,0.02904214636106932,-3.5390071812516464,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,293,221.6576086956522,66,0.476211275915271,-0.7418936662612263,182,0.028344283553377453,-3.5633299074689546,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,294,221.79347826086956,66,0.476211275915271,-0.7418936662612263,180,0.02975719120468891,-3.5146844550343386,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,295,221.92934782608697,66,0.476211275915271,-0.7418936662612263,180,0.02975719120468891,-3.5146844550343386,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,296,222.06521739130434,65,0.48793604353689457,-0.7175709400439184,179,0.03048984112205306,-3.4903617288170303,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,297,222.20108695652175,65,0.48793604353689457,-0.7175709400439184,179,0.03048984112205306,-3.4903617288170303,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,298,222.33695652173913,63,0.5122587105030797,-0.6689254876093025,179,0.03048984112205306,-3.4903617288170303,True,direct_edge_detected,largest high-saturation contiguous vertical run,117
upper_period_map,299,222.47282608695653,64,0.4999494859185118,-0.6932482138266103,178,0.03124052956656587,-3.4660390025997225,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,300,222.6086956521739,64,0.4999494859185118,-0.6932482138266103,178,0.03124052956656587,-3.4660390025997225,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,301,222.7445652173913,64,0.4999494859185118,-0.6932482138266103,177,0.03200970066366021,-3.4417162763824147,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,302,222.8804347826087,63,0.5122587105030797,-0.6689254876093025,177,0.03200970066366021,-3.4417162763824147,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,303,223.0163043478261,63,0.5122587105030797,-0.6689254876093025,177,0.03200970066366021,-3.4417162763824147,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,304,223.15217391304347,62,0.524870999725458,-0.6446027613919942,176,0.032797809473553076,-3.4173935501651065,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,305,223.28804347826087,62,0.524870999725458,-0.6446027613919942,176,0.032797809473553076,-3.4173935501651065,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,306,223.42391304347825,62,0.524870999725458,-0.6446027613919942,176,0.032797809473553076,-3.4173935501651065,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,307,223.55978260869566,61,0.5377938153208728,-0.6202800351746864,175,0.033605322260470194,-3.3930708239477982,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,308,223.69565217391306,61,0.5377938153208728,-0.6202800351746864,175,0.033605322260470194,-3.3930708239477982,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,309,223.83152173913044,61,0.5377938153208728,-0.6202800351746864,175,0.033605322260470194,-3.3930708239477982,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,310,223.9673913043478,61,0.5377938153208728,-0.6202800351746864,174,0.03443271676849921,-3.3687480977304904,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,311,224.10326086956522,60,0.5510348027394603,-0.5959573089573784,174,0.03443271676849921,-3.3687480977304904,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,312,224.23913043478262,60,0.5510348027394603,-0.5959573089573784,175,0.033605322260470194,-3.3930708239477982,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,313,224.375,58,0.5785028206720113,-0.5473118565227623,173,0.03528048250423468,-3.3444253715131826,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,314,224.51086956521738,59,0.5646017956694994,-0.5716345827400703,173,0.03528048250423468,-3.3444253715131826,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,315,224.64673913043478,59,0.5646017956694994,-0.5716345827400703,173,0.03528048250423468,-3.3444253715131826,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,316,224.7826086956522,59,0.5646017956694994,-0.5716345827400703,172,0.03614912102638195,-3.3201026452958744,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,317,224.91847826086956,58,0.5785028206720113,-0.5473118565227623,172,0.03614912102638195,-3.3201026452958744,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,318,225.05434782608694,58,0.5785028206720113,-0.5473118565227623,173,0.03528048250423468,-3.3444253715131826,True,direct_edge_detected,largest high-saturation contiguous vertical run,116
upper_period_map,319,225.19021739130434,58,0.5785028206720113,-0.5473118565227623,171,0.037039146242491466,-3.2957799190785666,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,320,225.32608695652175,57,0.5927461019294672,-0.5229891303054542,171,0.037039146242491466,-3.2957799190785666,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,321,225.46195652173913,57,0.5927461019294672,-0.5229891303054542,171,0.037039146242491466,-3.2957799190785666,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,322,225.59782608695653,57,0.5927461019294672,-0.5229891303054542,170,0.03795108471299884,-3.271457192861259,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,323,225.7336956521739,56,0.6073400661114131,-0.4986664040881462,170,0.03795108471299884,-3.271457192861259,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,324,225.8695652173913,56,0.6073400661114131,-0.4986664040881462,169,0.03888547596275083,-3.247134466643951,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,325,226.0054347826087,56,0.6073400661114131,-0.4986664040881462,169,0.03888547596275083,-3.247134466643951,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,326,226.1413043478261,55,0.6222933473598915,-0.4743436778708383,169,0.03888547596275083,-3.247134466643951,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,327,226.27717391304347,55,0.6222933473598915,-0.4743436778708383,168,0.0398428728002012,-3.2228117404266428,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,328,226.41304347826087,55,0.6222933473598915,-0.4743436778708383,168,0.0398428728002012,-3.2228117404266428,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,329,226.54891304347825,54,0.6376147923976088,-0.4500209516535303,168,0.0398428728002012,-3.2228117404266428,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,330,226.68478260869566,54,0.6376147923976088,-0.4500209516535303,167,0.04082384164446558,-3.198489014209335,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,331,226.82065217391306,54,0.6376147923976088,-0.4500209516535303,167,0.04082384164446558,-3.198489014209335,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,332,226.95652173913044,53,0.6533134657618697,-0.4256982254362222,167,0.04082384164446558,-3.198489014209335,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,333,227.0923913043478,53,0.6533134657618697,-0.4256982254362222,166,0.041828962860428726,-3.1741662879920267,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,334,227.22826086956522,53,0.6533134657618697,-0.4256982254362222,166,0.041828962860428726,-3.1741662879920267,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,335,227.36413043478262,53,0.6533134657618697,-0.4256982254362222,166,0.041828962860428726,-3.1741662879920267,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,336,227.5,52,0.6693986551673771,-0.40137549921891413,165,0.042858831102102424,-3.149843561774719,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,337,227.63586956521738,52,0.6693986551673771,-0.40137549921891413,165,0.042858831102102424,-3.149843561774719,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,338,227.77173913043478,52,0.6693986551673771,-0.40137549921891413,165,0.042858831102102424,-3.149843561774719,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,339,227.9076086956522,51,0.6858798770010686,-0.3770527730016061,164,0.04391405566443718,-3.1255208355574107,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,340,228.04347826086956,51,0.6858798770010686,-0.3770527730016061,164,0.04391405566443718,-3.1255208355574107,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,341,228.17934782608694,51,0.6858798770010686,-0.3770527730016061,164,0.04391405566443718,-3.1255208355574107,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,342,228.31521739130434,50,0.7027668819522409,-0.3527300467842982,163,0.0449952608437958,-3.101198109340103,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,343,228.45108695652175,50,0.7027668819522409,-0.3527300467842982,163,0.0449952608437958,-3.101198109340103,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,344,228.58695652173913,50,0.7027668819522409,-0.3527300467842982,164,0.04391405566443718,-3.1255208355574107,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,345,228.72282608695653,48,0.7377984502305048,-0.3040845943496822,162,0.046103086307302275,-3.076875383122795,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,346,228.8586956521739,49,0.7200696607812938,-0.32840732056699024,162,0.046103086307302275,-3.076875383122795,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,347,228.9945652173913,49,0.7200696607812938,-0.32840732056699024,162,0.046103086307302275,-3.076875383122795,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,348,229.1304347826087,49,0.7200696607812938,-0.32840732056699024,161,0.047238187471284276,-3.052552656905487,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,349,229.2663043478261,48,0.7377984502305048,-0.3040845943496822,161,0.047238187471284276,-3.052552656905487,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,350,229.40217391304347,48,0.7377984502305048,-0.3040845943496822,162,0.046103086307302275,-3.076875383122795,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,351,229.53804347826087,48,0.7377984502305048,-0.3040845943496822,160,0.0484012358890333,-3.0282299306881786,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,352,229.67391304347825,47,0.7559637390803342,-0.2797618681323742,160,0.0484012358890333,-3.0282299306881786,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,353,229.80978260869566,47,0.7559637390803342,-0.2797618681323742,159,0.04959291964811185,-3.003907204470871,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,354,229.94565217391306,47,0.7559637390803342,-0.2797618681323742,159,0.04959291964811185,-3.003907204470871,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,355,230.08152173913044,47,0.7559637390803342,-0.2797618681323742,159,0.04959291964811185,-3.003907204470871,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,356,230.2173913043478,46,0.7745762743548398,-0.25543914191506706,159,0.04959291964811185,-3.003907204470871,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,357,230.35326086956522,46,0.7745762743548398,-0.25543914191506706,158,0.05081394377744267,-2.9795844782535625,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,358,230.48913043478262,46,0.7745762743548398,-0.25543914191506706,158,0.05081394377744267,-2.9795844782535625,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,359,230.625,44,0.81318740179785,-0.20679368948045104,158,0.05081394377744267,-2.9795844782535625,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,360,230.76086956521738,45,0.7936470676798791,-0.23111641569775918,157,0.05206503066442089,-2.9552617520362547,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,361,230.89673913043478,45,0.7936470676798791,-0.23111641569775918,157,0.05206503066442089,-2.9552617520362547,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,362,231.0326086956522,45,0.7936470676798791,-0.23111641569775918,157,0.05206503066442089,-2.9552617520362547,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,363,231.16847826086956,44,0.81318740179785,-0.20679368948045104,156,0.05334692048229593,-2.9309390258189456,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,364,231.30434782608694,44,0.81318740179785,-0.20679368948045104,156,0.05334692048229593,-2.9309390258189456,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,365,231.44021739130434,44,0.81318740179785,-0.20679368948045104,156,0.05334692048229593,-2.9309390258189456,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,366,231.57608695652175,43,0.8332088372428352,-0.18247096326314305,157,0.05206503066442089,-2.9552617520362547,True,direct_edge_detected,largest high-saturation contiguous vertical run,115
upper_period_map,367,231.71195652173913,43,0.8332088372428352,-0.18247096326314305,155,0.05466037162807569,-2.906616299601638,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,368,231.84782608695653,43,0.8332088372428352,-0.18247096326314305,155,0.05466037162807569,-2.906616299601638,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,369,231.9836956521739,43,0.8332088372428352,-0.18247096326314305,154,0.05600616117121284,-2.8822935733843296,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,370,232.1195652173913,42,0.8537232191800945,-0.15814823704583503,154,0.05600616117121284,-2.8822935733843296,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,371,232.2554347826087,42,0.8537232191800945,-0.15814823704583503,154,0.05600616117121284,-2.8822935733843296,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,372,232.3913043478261,42,0.8537232191800945,-0.15814823704583503,153,0.05738508531333775,-2.8579708471670218,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,373,232.52717391304347,41,0.8747426844139501,-0.13382551082852703,153,0.05738508531333775,-2.8579708471670218,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,374,232.66304347826087,41,0.8747426844139501,-0.13382551082852703,153,0.05738508531333775,-2.8579708471670218,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,375,232.79891304347825,41,0.8747426844139501,-0.13382551082852703,154,0.05600616117121284,-2.8822935733843296,True,direct_edge_detected,largest high-saturation contiguous vertical run,114
upper_period_map,376,232.93478260869566,41,0.8747426844139501,-0.13382551082852703,152,0.058797959859310515,-2.833648120949715,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,377,233.07065217391306,40,0.8962796685682136,-0.10950278461121898,152,0.058797959859310515,-2.833648120949715,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,378,233.20652173913044,40,0.8962796685682136,-0.10950278461121898,151,0.06024562069987118,-2.8093253947324066,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,379,233.3423913043478,40,0.8962796685682136,-0.10950278461121898,151,0.06024562069987118,-2.8093253947324066,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,380,233.47826086956522,40,0.8962796685682136,-0.10950278461121898,151,0.06024562069987118,-2.8093253947324066,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,381,233.61413043478262,39,0.9183469134434018,-0.08518005839391106,151,0.06024562069987118,-2.8093253947324066,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,382,233.75,39,0.9183469134434018,-0.08518005839391106,150,0.06172892430617248,-2.785002668515099,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,383,233.88586956521738,39,0.9183469134434018,-0.08518005839391106,150,0.06172892430617248,-2.785002668515099,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,384,234.02173913043478,39,0.9183469134434018,-0.08518005839391106,151,0.06024562069987118,-2.8093253947324066,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,385,234.1576086956522,38,0.940957474555094,-0.06085733217660304,149,0.06324874823648916,-2.7606799422977906,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,386,234.29347826086956,38,0.940957474555094,-0.06085733217660304,149,0.06324874823648916,-2.7606799422977906,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,387,234.42934782608694,38,0.940957474555094,-0.06085733217660304,149,0.06324874823648916,-2.7606799422977906,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,388,234.56521739130434,37,0.9641247288578906,-0.036534605959295,148,0.06480599165540256,-2.7363572160804828,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,389,234.70108695652175,37,0.9641247288578906,-0.036534605959295,148,0.06480599165540256,-2.7363572160804828,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,390,234.83695652173913,37,0.9641247288578906,-0.036534605959295,148,0.06480599165540256,-2.7363572160804828,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,391,234.97282608695653,35,1.0121844797299346,0.012110846475320985,147,0.06640157586576818,-2.7120344898631745,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,392,235.1086956521739,36,0.9878623826595425,-0.012211879741986944,147,0.06640157586576818,-2.7120344898631745,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,393,235.2445652173913,36,0.9878623826595425,-0.012211879741986944,147,0.06640157586576818,-2.7120344898631745,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,394,235.3804347826087,36,0.9878623826595425,-0.012211879741986944,148,0.06480599165540256,-2.7363572160804828,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,395,235.5163043478261,36,0.9878623826595425,-0.012211879741986944,146,0.06803644485378069,-2.6877117636458667,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,396,235.65217391304347,35,1.0121844797299346,0.012110846475320985,146,0.06803644485378069,-2.6877117636458667,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,397,235.78804347826087,35,1.0121844797299346,0.012110846475320985,146,0.06803644485378069,-2.6877117636458667,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,398,235.92391304347825,35,1.0121844797299346,0.012110846475320985,147,0.06640157586576818,-2.7120344898631745,True,direct_edge_detected,largest high-saturation contiguous vertical run,113
upper_period_map,399,236.05978260869566,35,1.0121844797299346,0.012110846475320985,145,0.06971156584745897,-2.6633890374285585,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,400,236.19565217391306,34,1.0371054096097199,0.03643357269262911,145,0.06971156584745897,-2.6633890374285585,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,401,236.33152173913044,34,1.0371054096097199,0.03643357269262911,144,0.07142792988888161,-2.6390663112112507,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,402,236.4673913043478,34,1.0371054096097199,0.03643357269262911,144,0.07142792988888161,-2.6390663112112507,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,403,236.60326086956522,34,1.0371054096097199,0.03643357269262911,144,0.07142792988888161,-2.6390663112112507,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,404,236.73913043478262,33,1.0626399161235183,0.06075629890993715,144,0.07142792988888161,-2.6390663112112507,True,direct_edge_detected,largest high-saturation contiguous vertical run,112
upper_period_map,405,236.875,33,1.0626399161235183,0.06075629890993715,143,0.07318655242051138,-2.6147435849939424,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,406,237.01086956521738,33,1.0626399161235183,0.06075629890993715,143,0.07318655242051138,-2.6147435849939424,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,407,237.14673913043478,33,1.0626399161235183,0.06075629890993715,143,0.07318655242051138,-2.6147435849939424,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,408,237.2826086956522,32,1.088803106102721,0.08507902512724502,142,0.07498847388595553,-2.5904208587766346,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,409,237.41847826086956,32,1.088803106102721,0.08507902512724502,142,0.07498847388595553,-2.5904208587766346,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,410,237.55434782608694,32,1.088803106102721,0.08507902512724502,142,0.07498847388595553,-2.5904208587766346,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,411,237.69021739130434,32,1.088803106102721,0.08507902512724502,141,0.07683476034551734,-2.5660981325593264,True,direct_edge_detected,largest high-saturation contiguous vertical run,110
upper_period_map,412,237.82608695652175,31,1.1156104583230573,0.10940175134455304,141,0.07683476034551734,-2.5660981325593264,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
upper_period_map,413,237.96195652173913,31,1.1156104583230573,0.10940175134455304,141,0.07683476034551734,-2.5660981325593264,True,direct_edge_detected,largest high-saturation contiguous vertical run,111
