panel,value_name,value_unit,T_K,curve_color,w_m_s,value,x_px_page,y_px_page,x_px_panel,y_px_panel,candidate_pixels_in_column_window,source_pdf,source_page,source_render_dpi,source_image,digitization_method,point_index
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.5916148863697415,3.653869535461568e-05,3103,4584.0,1085,284.0,6,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,157
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.6431557733600564,3.783861422056325e-05,3109,4581.0,1091,281.0,8,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,158
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.6963656966571408,3.918477964900169e-05,3115,4578.0,1097,278.0,9,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,159
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.7512987042674637,4.010872590570611e-05,3121,4576.0,1103,276.0,5,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,160
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.8176395408634591,4.202248989021037e-05,3128,4572.0,1110,272.0,9,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,161
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.8764997305783524,4.3013347120472946e-05,3134,4570.0,1116,270.0,5,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,162
mass_concentration,ice_crystal_mass_concentration,kg kg-1,210,gray,1.9372659758424247,4.3013347120472946e-05,3140,4570.0,1122,270.0,6,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,163
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0051619138129195075,3.5365760046359133e-07,2024,4982.0,6,682.0,40,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,0
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.005329070842401842,3.619965682727857e-07,2030,4980.0,12,680.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,1
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.005501640878284128,3.705321623782385e-07,2036,4978.0,18,678.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,2
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.005710048192026053,3.859565907694077e-07,2043,4974.5,25,674.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,3
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0058949553269710695,3.9968757511104156e-07,2049,4971.5,31,671.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,4
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.006085850265767073,4.115024920515048e-07,2055,4969.0,37,669.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,5
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0062829269100445825,4.2614231012959196e-07,2061,4966.0,43,666.0,65,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,6
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.006520930071051993,4.4647543682418585e-07,2068,4962.0,50,662.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,7
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.006732095801369094,4.596734207759493e-07,2074,4959.5,56,659.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,8
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.006950099661396911,4.760269918611257e-07,2080,4956.5,62,656.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,9
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0071751630886663816,4.900985310344294e-07,2086,4954.0,68,654.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,10
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.007446964992507752,5.045860302648112e-07,2093,4951.5,75,651.5,70,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,11
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0076881182918307565,5.195017854899771e-07,2099,4949.0,81,649.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,12
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.007937080801192063,5.379838403443687e-07,2105,4946.0,87,646.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,13
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.00819410540438631,5.603789090146215e-07,2111,4942.5,93,642.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,14
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.00850450579831004,5.803152288212685e-07,2118,4939.5,100,639.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,15
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.008779905190470129,6.044724588814256e-07,2124,4936.0,106,636.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,16
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.00906422277576228,6.187254436032278e-07,2130,4934.0,112,634.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,17
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.009357747349917383,6.333145024843985e-07,2136,4932.0,118,632.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,18
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.009660777060669892,6.596779742272046e-07,2142,4928.5,124,628.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,19
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.010686637667366468,7.455377447774648e-07,2161,4918.0,143,618.0,13,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,20
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.011032700517768976,7.498942093324558e-07,2167,4917.5,149,617.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,21
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.01145062955550443,7.765728200687041e-07,2174,4914.5,156,614.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,22
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.011821432573836535,8.04200562378391e-07,2180,4911.5,162,611.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,23
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.01220424321827668,8.279730372804044e-07,2186,4909.0,168,609.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,24
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.012599450328930324,8.524482355942189e-07,2192,4906.5,174,606.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,25
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.013076729318193632,8.879337564264957e-07,2199,4903.0,181,603.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,26
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.013500189939078635,9.195233309991071e-07,2205,4900.0,187,600.0,65,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,27
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.013937363384713394,9.46704790861985e-07,2211,4897.5,193,597.5,70,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,28
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.014388693714246125,9.74689745030414e-07,2217,4895.0,199,595.0,65,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,29
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.014933750920193119,1.0211964860944444e-06,2224,4891.0,206,591.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,30
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.015417347030728848,1.0513834431439498e-06,2230,4888.5,212,588.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,31
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.01591660331929856,1.088787985364836e-06,2236,4885.5,218,585.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,32
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.016432026905729546,1.1144607489335908e-06,2242,4883.5,224,583.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,33
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.01696414133179006,1.1474046331121213e-06,2248,4881.0,230,581.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,34
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0176067589077303,1.1951685316237638e-06,2255,4877.5,237,577.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,35
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.018176914401311323,1.2304981685960095e-06,2261,4875.0,243,575.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,36
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.018765533104876882,1.2742749857031322e-06,2267,4872.0,249,572.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,37
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.019373212908172455,1.319609228708922e-06,2273,4869.0,255,569.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,38
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.020107088373704802,1.382573597645992e-06,2280,4865.0,262,565.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,39
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.020758211442764,1.415173594675602e-06,2286,4863.0,268,563.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,40
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.021430419675581448,1.4485422739714838e-06,2292,4861.0,274,561.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,41
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.022124395868009177,1.5000763370184417e-06,2298,4858.0,280,558.0,65,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,42
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.022962488723036214,1.5716515866172967e-06,2305,4854.0,287,554.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,43
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.023706077543689814,1.6087098937790572e-06,2311,4852.0,293,552.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,44
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.02447374582458268,1.6659421600235023e-06,2317,4849.0,299,549.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,45
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.025266273325158895,1.7252105499420392e-06,2323,4846.0,305,546.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,46
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.026084465055627483,1.7658896565728332e-06,2329,4844.0,311,544.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,47
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.02707256904367509,1.8393997086549239e-06,2336,4840.5,318,540.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,48
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.027949253619552705,1.893773064574313e-06,2342,4838.0,324,538.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,49
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.028854327663911918,1.9497537176026547e-06,2348,4835.5,330,535.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,50
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.029788710506170466,2.019119129171546e-06,2354,4832.5,336,532.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,51
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.030917134784267473,2.1031705600142886e-06,2361,4829.0,343,529.0,65,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,52
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.031918317019760875,2.308661836605704e-06,2367,4821.0,349,521.0,113,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,53
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0329519203018895,2.418818262059924e-06,2373,4817.0,355,517.0,122,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,54
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.03401899451370924,2.322152238038881e-06,2379,4820.5,361,520.5,70,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,55
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.03530766591550646,2.404766285271084e-06,2386,4817.5,368,517.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,56
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.036451025678240004,2.475852092513925e-06,2392,4815.0,374,515.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,57
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.03763141058871815,2.5490392232917463e-06,2398,4812.5,380,512.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,58
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.03885001962350993,2.6243897935285316e-06,2404,4810.0,386,510.0,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,59
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0403216947850995,2.7336372936132193e-06,2411,4806.5,393,506.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,60
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.04162742265430591,2.814444653112492e-06,2417,4804.0,399,504.0,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,61
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.042975433599100006,2.9145727410543144e-06,2423,4801.0,405,501.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,62
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.04436709686227987,3.018263035836403e-06,2429,4798.0,411,498.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,63
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.045803826026508045,3.089431302155374e-06,2435,4796.0,417,496.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,64
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.04753891789318475,3.236841677956521e-06,2442,4792.0,424,492.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,65
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.04907835938481534,3.332523950701323e-06,2448,4789.5,430,489.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,66
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.050667652244781196,3.4510834863578637e-06,2454,4786.5,436,486.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,67
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.052308410798107635,3.553098828552563e-06,2460,4784.0,442,484.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,68
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.05428990243337089,3.6581297831148533e-06,2467,4781.5,449,481.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,69
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.05604795945457392,3.8104095758408167e-06,2473,4778.0,455,478.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,70
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.05786294721890353,3.945970609056453e-06,2479,4775.0,461,475.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,71
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.05973670930109808,4.039013489633067e-06,2485,4773.0,467,473.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,72
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.06199959184698806,4.231732614333244e-06,2492,4769.0,474,469.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,73
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.06400730991006784,4.382282846289538e-06,2498,4766.0,480,466.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,74
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.06608004343051978,4.485613625942202e-06,2504,4764.0,486,464.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,75
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.06821989778846421,4.645196055504159e-06,2510,4761.0,492,461.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,76
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.07080413146644944,4.810455869243312e-06,2517,4758.0,499,458.0,65,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,77
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.07309696484568684,4.923882631706732e-06,2523,4756.0,505,456.0,69,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,78
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.07546404650388848,5.1288528954803745e-06,2529,4752.5,511,452.5,66,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,79
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.0779077808054444,5.249787209170906e-06,2535,4750.5,517,450.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,80
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.08043064997470577,5.436556259603075e-06,2541,4747.5,523,447.5,68,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,81
mass_concentration,ice_crystal_mass_concentration,kg kg-1,230,red,0.08347743839194117,5.597262933138064e-06,2548,4745.0,530,445.0,67,sources/original/bergner-spichtinger-2026.pdf,12,600,episodes/002-figure1-python-continuation/outputs/figure1_digitized/figure1_source.png,color-threshold median-by-column with grid-pixel suppression,82
