comparison,reference,variable,T_K,log_w,w_m_s,auto_value,reference_value,signed_diff,abs_diff,rel_diff,auto_residual_norm,reference_residual_norm,reference_converged
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.7660568429,0.0085138856464769,1.937391140189647e-07,1.9373111009175728e-07,8.003927207414993e-12,8.003927207414993e-12,4.131291323357402e-05,1.263772157716414e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.7660568429,0.0085138856464769,1.5128514769,1.5129855096013427,-0.00013403270134260126,0.00013403270134260126,8.858822539412e-05,1.263772157716414e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.7371297708,0.0087637641328123,6233.6180206894105,6232.144044669317,1.4739760200936871,1.4739760200936871,0.00023645594183049925,4.542140015255631e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.7371297708,0.0087637641328123,1.994199031907397e-07,1.9941165518345937e-07,8.248007280336308e-12,8.248007280336308e-12,4.136000042306366e-05,4.542140015255631e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.7371297708,0.0087637641328123,1.5129371323,1.513071368750606,-0.00013423645060606226,0.00013423645060606226,8.871785784758177e-05,4.542140015255631e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.7082027127,0.0090209763073455,6415.595722315296,6414.076714467034,1.5190078482619356,1.5190078482619356,0.00023676801251338006,7.0975914485749284e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.7082027127,0.0090209763073455,2.052672627874103e-07,2.052587634310473e-07,8.49935636300613e-12,8.49935636300613e-12,4.140629269173176e-05,7.0975914485749284e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.7082027127,0.0090209763073455,1.5130227878,1.5131572278583159,-0.00013444005831586558,0.00013444005831586558,8.884738204380031e-05,7.0975914485749284e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.6792756687,0.0092857374019884,6602.886005507254,6601.320594379636,1.565411127618063,1.565411127618063,0.00023707983544050346,2.694024872578866e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.6792756687,0.0092857374019884,2.112860773363515e-07,2.1127731870566072e-07,8.758630690785743e-12,8.758630690785743e-12,4.145389417610637e-05,2.694024872578866e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.6792756687,0.0092857374019884,1.5131084432,1.513243086924175,-0.00013464372417515413,0.00013464372417515413,8.897692997152994e-05,2.694024872578866e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.6503486388,0.0095582689661544,6795.6439676215,6794.030739357121,1.6132282643793587,1.6132282643793587,0.0002373915219905192,4.5817177162399504e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.6503486388,0.0095582689661544,2.174813737534458e-07,2.1747234810042547e-07,9.025653020336867e-12,9.025653020336867e-12,4.150080930870459e-05,4.5817177162399504e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.6503486388,0.0095582689661544,1.5131940987,1.5133289459481836,-0.00013484724818346727,0.00013484724818346727,8.910636946746438e-05,4.5817177162399504e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.621421623,0.0098387990512853,6994.0292327197785,6992.366731104105,1.6625016156731363,1.6625016156731363,0.00023770298355282063,9.093782445922171e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.621421623,0.0098387990512853,2.2385832698524878e-07,2.238490261099953e-07,9.300875253477741e-12,9.300875253477741e-12,4.1548042365610216e-05,9.093782445922171e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.621421623,0.0098387990512853,1.5132797541,1.5134148049303415,-0.00013505083034148768,0.00013505083034148768,8.923583270199588e-05,9.093782445922171e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.5924946212,0.0101275624026816,7198.206085728416,7196.49281095442,1.7132747739960905,1.7132747739960905,0.0002380141320756194,5.719613414926266e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.5924946212,0.0101275624026816,2.3042226327389265e-07,2.3041267897556168e-07,9.584298330970803e-12,9.584298330970803e-12,4.159449783538657e-05,5.719613414926266e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.5924946212,0.0101275624026816,1.5133654096,1.5135006638709458,-0.0001352542709458504,0.0001352542709458504,8.936518772309131e-05,5.719613414926266e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.5635676336,0.0104248006519,7408.343607854274,7406.578013046737,1.7655948075362176,1.7655948075362176,0.0002383251777987655,4.497000186764723e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.5635676336,0.0104248006519,2.3717866548908186e-07,2.3716878904219545e-07,9.876446886415326e-12,9.876446886415326e-12,4.164137978451511e-05,4.497000186764723e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.5635676336,0.0104248006519,1.5134510651,1.5135865227694028,-0.00013545766940281645,0.00013545766940281645,8.949450022518047e-05,4.497000186764723e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.5346406599,0.0107307625270693,7624.615816614769,7622.796310062355,1.8195065524141683,1.8195065524141683,0.00023863583374906432,5.421219966243332e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.5346406599,0.0107307625270693,2.441331770426816e-07,2.4412299952289193e-07,1.0177519789674208e-11,1.0177519789674208e-11,4.1688392839351284e-05,5.421219966243332e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.5346406599,0.0107307625270693,1.5135367206,1.5136723816266027,-0.00013566102660256263,0.00013566102660256263,8.962377080354757e-05,5.421219966243332e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.5057137004,0.0110457040496259,7847.201809956052,7845.326749257901,1.8750606981511737,1.8750606981511737,0.0002389464096325662,8.089346846490288e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.5057137004,0.0110457040496259,2.51291606568606e-07,2.51281118953342e-07,1.0487615264011502e-11,1.0487615264011502e-11,4.173484107654921e-05,8.089346846490288e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.5057137004,0.0110457040496259,1.5136223761,1.5137582404416552,-0.00013586434165513417,0.00013586434165513417,8.975299887747881e-05,8.089346846490288e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.4767867548,0.011369888761236,8076.285914579078,8074.353609721598,1.9323048574797212,1.9323048574797212,0.0002392566184403626,5.891679682697034e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.4767867548,0.011369888761236,2.586599335138644e-07,2.586491263322044e-07,1.0807181659953935e-11,1.0807181659953935e-11,4.178142904909802e-05,5.891679682697034e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.4767867548,0.011369888761236,1.5137080317,1.513844099215451,-0.00013606751545092166,0.00013606751545092166,8.98821189853292e-05,5.891679682697034e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.4478598234,0.011703587931234,8312.057838596065,8310.066545748628,1.9912928474368528,1.9912928474368528,0.0002395667698786356,1.1710685228367389e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.4478598234,0.011703587931234,2.662443124076889e-07,2.6623317581790486e-07,1.1136589784014802e-11,1.1136589784014802e-11,4.1828460797171145e-05,1.1710685228367389e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.4478598234,0.011703587931234,1.5137936872,1.5139299579470993,-0.00013627074709932074,0.00013627074709932074,9.001126266376612e-05,1.1710685228367389e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.4189329059,0.0120470807970594,8554.71282778853,8552.660753414051,2.052074374478252,2.052074374478252,0.00023987647695343292,9.023786757059019e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.4189329059,0.0120470807970594,2.740510779652672e-07,2.7403960217477145e-07,1.1475790495736484e-11,1.1475790495736484e-11,4.187464096452453e-05,9.023786757059019e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.4189329059,0.0120470807970594,1.5138793428,1.5140158166374906,-0.00013647383749071373,0.00013647383749071373,9.014029839781419e-05,9.023786757059019e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.3900060026,0.0124006547840495,8804.45183070493,8802.337122442572,2.1147082623574533,2.1147082623574533,0.0002401862492997635,1.8545757256534484e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.3900060026,0.0124006547840495,2.8208675118516455e-07,2.8207492574930944e-07,1.1825435855110761e-11,1.1825435855110761e-11,4.1921273528186463e-05,1.8545757256534484e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.3900060026,0.0124006547840495,1.5139649983,1.5141016752857346,-0.00013667698573449627,0.00013667698573449627,9.026935770921935e-05,1.8545757256534484e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.3610791132,0.0127646057601951,9061.481659117524,9059.302412649537,2.1792464679874683,2.1792464679874683,0.0002404955999436079,4.4063453593740754e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.3610791132,0.0127646057601951,2.9035804371473456e-07,2.9034585824038346e-07,1.2185474351099496e-11,1.2185474351099496e-11,4.196706313075745e-05,4.4063453593740754e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.3610791132,0.0127646057601951,1.5140506539,1.5141875338927218,-0.0001368799927217168,0.0001368799927217168,9.03983090983594e-05,4.4063453593740754e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.3321522379,0.013139238270337,9326.015164384278,9323.769415735762,2.2457486485163827,2.2457486485163827,0.0002408047391015208,8.058646823409468e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.3321522379,0.013139238270337,2.988718648678811e-07,2.9885930800145186e-07,1.2556866429226443e-11,1.2556866429226443e-11,4.20142137995402e-05,8.058646823409468e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.3321522379,0.013139238270337,1.5141363095,1.5142733924578582,-0.00013708295785819224,0.00013708295785819224,9.052721822952273e-05,8.058646823409468e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.3032253765,0.0135248658022289,9598.271413987277,9595.957139453145,2.3142745341319824,2.3142745341319824,0.00024111367915262936,8.893389142482375e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.3032253765,0.0135248658022289,3.076353253711313e-07,3.076223860662591e-07,1.293930487217688e-11,1.293930487217688e-11,4.206053013114441e-05,8.893389142482375e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.3032253765,0.0135248658022289,1.514221965,1.5143592509817378,-0.0001372859817379002,0.0001372859817379002,9.065615153663149e-05,8.893389142482375e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.2742985292,0.0139218110384728,9878.47586632587,9876.090981661779,2.3848846640921693,2.3848846640921693,0.00024142233036392345,8.679297524522709e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.2742985292,0.0139218110384728,3.166557450279907e-07,3.1664241185272365e-07,1.3333175267030211e-11,1.3333175267030211e-11,4.210621621866241e-05,8.679297524522709e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.2742985292,0.0139218110384728,1.5143076206,1.5144451094637668,-0.00013748886376685476,0.00013748886376685476,9.07849765618357e-05,8.679297524522709e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.245371696,0.0143304061343207,10166.86056690386,10164.402922508145,2.4576443957157608,2.4576443957157608,0.0002417309040035545,8.178141439024167e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.245371696,0.0143304061343207,3.25940658594563e-07,3.2592691945385455e-07,1.3739140708446995e-11,1.3739140708446995e-11,4.215227633057307e-05,8.178141439024167e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.245371696,0.0143304061343207,1.5143932763,1.5145309679039454,-0.00013769160394527802,0.00013769160394527802,9.091369332370806e-05,8.178141439024167e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.2164448767,0.0147509929959941,10463.664333898703,10461.131716823897,2.5326170748066943,2.5326170748066943,0.0002420392124584768,4.071144869325432e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.2164448767,0.0147509929959941,3.354978214494568e-07,3.35483663939622e-07,1.4157509834798541e-11,1.4157509834798541e-11,4.2198514952000635e-05,4.071144869325432e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.2164448767,0.0147509929959941,1.5144789319,1.514616826302867,-0.00013789440286693377,0.00013789440286693377,9.104243427925581e-05,4.071144869325432e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.1875180714,0.0151839235596023,10769.132956737523,10766.523086802887,2.609869934636663,2.609869934636663,0.00024234726649965285,2.25758052553416e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.1875180714,0.0151839235596023,3.453352163703727e-07,3.4532062767162563e-07,1.4588698747049723e-11,1.4588698747049723e-11,4.224503628788127e-05,2.25758052553416e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.1875180714,0.0151839235596023,1.5145645875,1.5147026846602347,-0.00013809716023471807,0.00013809716023471807,9.117113320868964e-05,2.25758052553416e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.1585912801,0.0156295600912247,11083.519401719055,11080.829929460604,2.689472258451133,2.689472258451133,0.00024265507741466988,8.690141091639626e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.1585912801,0.0156295600912247,3.5546105984629345e-07,3.5544602709782453e-07,1.5032748468912e-11,1.5032748468912e-11,4.2290844672022244e-05,8.690141091639626e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.1585912801,0.0156295600912247,1.5146502432,1.5147885429760488,-0.0001382997760488447,0.0001382997760488447,9.129972410349253e-05,8.690141091639626e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.1296645028,0.0160882754886339,11407.08402053111,11404.312525094781,2.7714954363291326,2.7714954363291326,0.00024296265648090604,1.6012131390293517e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.1296645028,0.0160882754886339,3.6588380998617684e-07,3.6586831958367365e-07,1.5490402503195398e-11,1.5490402503195398e-11,4.2336944353401775e-05,1.6012131390293517e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.1296645028,0.0160882754886339,1.5147358988,1.514874401250309,-0.00013850245030910813,0.00013850245030910813,9.142833900605518e-05,1.6012131390293517e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.1007377395,0.0165604535933064,11740.094765872767,11737.238752843223,2.856013029544556,2.856013029544556,0.00024327001497864297,5.557127865862865e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.1007377395,0.0165604535933064,3.766121721811227e-07,3.7659621047611805e-07,1.596170500466867e-11,1.596170500466867e-11,4.238233966849129e-05,5.557127865862865e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.1007377395,0.0165604535933064,1.5148215545,1.5149602594830158,-0.00013870498301593592,0.00013870498301593592,9.155684589592427e-05,5.557127865862865e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.0718109901,0.017046489513295,12082.8274145804,12079.884313737208,2.9431008431929513,2.9431008431929513,0.00024357716469917452,8.434602652567135e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.0718109901,0.017046489513295,3.876551078191524e-07,3.8763866041345203e-07,1.6447405700351698e-11,1.6447405700351698e-11,4.242793495713383e-05,8.434602652567135e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.0718109901,0.017046489513295,1.5149072101,1.5150461176744654,-0.00013890757446533009,0.00013890757446533009,9.168537699601356e-05,8.434602652567135e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.0428842548,0.0175467899470526,12435.565791226449,12432.53295425836,3.0328369680883043,3.0328369680883043,0.0002438841158500431,5.713304624404757e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.0428842548,0.0175467899470526,3.9902184068330454e-07,3.990048926558566e-07,1.6948027447959773e-11,1.6948027447959773e-11,4.247393430629547e-05,5.713304624404757e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.0428842548,0.0175467899470526,1.5149928658,1.5151319758240644,-0.00013911002406441497,0.00013911002406441497,9.18137999092485e-05,5.713304624404757e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-4.0139575334,0.0180617735356119,12798.60201160952,12795.476709712017,3.1253018975039595,3.1253018975039595,0.00024419088074377346,4.7906889240801774e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-4.0139575334,0.0180617735356119,4.107218646005736e-07,4.107044010591931e-07,1.7463541380504173e-11,1.7463541380504173e-11,4.251914223628547e-05,4.7906889240801774e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-4.0139575334,0.0180617735356119,1.5150785215,1.5152178339324067,-0.00013931243240672408,0.00013931243240672408,9.194218104282077e-05,4.7906889240801774e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.985030826,0.0185918712008826,13172.236714871124,13169.01613763561,3.2205772355137015,3.2205772355137015,0.00024449737012983915,6.328283885187442e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.985030826,0.0185918712008826,4.227649530028477e-07,4.227469577323957e-07,1.7995270452010738e-11,1.7995270452010738e-11,4.256566284454881e-05,6.328283885187442e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.985030826,0.0185918712008826,1.5151641772,1.5153036919991951,-0.00013951479919516174,0.00013951479919516174,9.20705202077973e-05,6.328283885187442e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.9561041325,0.0191375265149927,13556.779321229527,13553.460572904538,3.3187483249894285,3.3187483249894285,0.00024480359577679073,9.1809742982039e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.9561041325,0.0191375265149927,4.3516116379064477e-07,4.3514262139911393e-07,1.854239153084322e-11,1.854239153084322e-11,4.261040063713942e-05,9.1809742982039e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.9561041325,0.0191375265149927,1.5152498329,1.5153895500247265,-0.00013971712472660158,0.00013971712472660158,9.219881760720985e-05,9.1809742982039e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.927177453,0.0196991960640967,13952.548283231765,13949.128378749021,3.419904482743732,3.419904482743732,0.0002451096683789146,4.269299382524523e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.927177453,0.0196991960640967,4.479208523503648e-07,4.4790174563259466e-07,1.9106717770169862e-11,1.9106717770169862e-11,4.265645966226314e-05,4.269299382524523e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.927177453,0.0196991960640967,1.5153354887,1.5154754080087043,-0.00013991930870438374,0.00013991930870438374,9.23270070665377e-05,4.269299382524523e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.8982507874,0.0202773498379584,14359.871349304476,14356.347215737007,3.524133567469107,3.524133567469107,0.00024541539974449697,2.8890654769179044e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.8982507874,0.0202773498379584,4.610546755138965e-07,4.61034987674998e-07,1.968783889851829e-11,1.968783889851829e-11,4.270174437895898e-05,2.8890654769179044e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.8982507874,0.0202773498379584,1.5154211444,1.5155612659514253,-0.00014012155142517635,0.00014012155142517635,9.245522076417816e-05,2.8890654769179044e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.8693241358,0.0208724716154255,14779.08584089962,14775.454307662427,3.631533237192343,3.631533237192343,0.0002457211004988173,6.700639940421634e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.8693241358,0.0208724716154255,4.745736039304466e-07,4.7455331716226847e-07,2.0286768178151682e-11,2.0286768178151682e-11,4.2747358913634194e-05,6.700639940421634e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.8693241358,0.0208724716154255,1.5155068002,1.5156471238525924,-0.00014032365259231128,0.00014032365259231128,9.25833265434671e-05,6.700639940421634e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.8403974981,0.0214850593772135,15210.538921851048,15206.796726463659,3.7421953873890743,3.7421953873890743,0.0002460264824682272,4.3210128085176985e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.8403974981,0.0214850593772135,4.884889289879105e-07,4.884680254682118e-07,2.0903519698774906e-11,2.0903519698774906e-11,4.279220768029369e-05,4.3210128085176985e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.8403974981,0.0214850593772135,1.5155924559,1.5157329817125025,-0.00014052581250245666,0.00014052581250245666,9.271145656782375e-05,4.3210128085176985e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.8114708744,0.0221156257143374,15654.587894429562,15650.731673864537,3.856220565025069,3.856220565025069,0.0002463316563189277,1.4548430770919834e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.8114708744,0.0221156257143374,5.028122741164168e-07,5.027907349485191e-07,2.1539167897699932e-11,2.1539167897699932e-11,4.283739480216615e-05,1.4548430770919834e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.8114708744,0.0221156257143374,1.5156781117,1.515818839530859,-0.00014072783085894436,0.00014072783085894436,9.283947869555387e-05,1.4548430770919834e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.7825442646,0.0227646982654787,16111.600494083434,16107.626783172713,3.9737109107209108,3.9737109107209108,0.00024663663378322675,5.004428640181925e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.7825442646,0.0227646982654787,5.175556030870027e-07,5.175334088408332e-07,2.2194246169520157e-11,2.2194246169520157e-11,4.288282464172113e-05,5.004428640181925e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.7825442646,0.0227646982654787,1.5157637675,1.5159046973079584,-0.00014092980795843424,0.00014092980795843424,9.296745910788884e-05,5.004428640181925e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.7536176687,0.0234328201520839,16581.955189259003,16577.860419255296,4.094770003706799,4.094770003706799,0.000246941326096406,6.918174805108173e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.7536176687,0.0234328201520839,5.327312299326992e-07,5.327083611120234e-07,2.2868820675767332e-11,2.2868820675767332e-11,4.292750150701018e-05,6.918174805108173e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.7536176687,0.0234328201520839,1.5158494233,1.5159905550438009,-0.0001411317438009263,0.0001411317438009263,9.309539781192677e-05,6.918174805108173e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.7246910867,0.0241205504348869,17066.04150120849,17061.821993366477,4.219507842011808,4.219507842011808,0.0002472458444281302,6.2533973665269516e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.7246910867,0.0241205504348869,5.483518313495936e-07,5.483282667907911e-07,2.3564558802492194e-11,2.3564558802492194e-11,4.297342956710025e-05,6.2533973665269516e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.7246910867,0.0241205504348869,1.5159350791,1.5160764127383866,-0.0001413336383866426,0.0001413336383866426,9.322329481491053e-05,6.2533973665269516e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.6957645186,0.0248284645816799,17564.260318296132,17559.912285653943,4.3480326421886275,4.3480326421886275,0.0002475500000224558,4.309573301895237e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.6957645186,0.0248284645816799,5.64430453005337e-07,5.644061725544274e-07,2.428045090960914e-11,2.428045090960914e-11,4.3017613206953515e-05,4.309573301895237e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.6957645186,0.0248284645816799,1.5160207349,1.5161622703917152,-0.00014153549171513902,0.00014153549171513902,9.335115012364207e-05,4.309573301895237e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.6668379645,0.0255571549462564,18077.02423992011,18072.543775283717,4.480464636391844,4.480464636391844,0.0002478541034700546,3.212815273173627e-13,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.6668379645,0.0255571549462564,5.809805264232628e-07,5.809555075679524e-07,2.5018855310379207e-11,2.5018855310379207e-11,4.306315646137884e-05,3.212815273173627e-13,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,s,210.0,-3.6668379645,0.0255571549462564,1.5161063907,1.51624812800349,-0.00014173730348998603,0.00014173730348998603,9.347896354973094e-05,3.212815273173627e-13,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,n,210.0,-3.6379114242,0.0263072312741878,18604.757908092222,18600.140989192172,4.616918900050223,4.616918900050223,0.0002481579670564847,6.4346636777460996e-12,,True
auto_vs_eq92_94,analytic_eq92_94_at_auto_log_w,q,210.0,-3.6379114242,0.0263072312741878,5.98015874118164e-07,5.979900949312727e-07,2.5779186891277206e-11,2.5779186891277206e-11,4.3107863866141136e-05,6.4346636777460996e-12,,True
