backend,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,equilibrium_residual_norm,eigen_residual_norm,physical_residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,normalization,phase_condition,method,method_metadata,source_file
python,lower_hopf,wb,0,190.0,30000.0,1.0,10000000000.0,10000.0,-5.976855534251504,0.0025367906150969228,0.002540772780330431,8.516871815814337,-17.982459303513654,4998.393380168533,1.549948090605953e-08,1.5660053582349733,0.00043106496245296335,0.0,0.00043106496245296335,1.3960028467121025e-13,1.246123719860908e-13,6.292850092194372e-14,2.2474034508306648e-11,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,1,191.0,30000.0,1.0,10000000000.0,10000.0,-5.888114612909845,0.002772198440014682,0.0027749166452017957,8.548866489960465,-17.821250109011892,5160.901177146523,1.8210816448993277e-08,1.5637857310270522,0.0004687831179941771,0.0,0.0004687831179941771,1.2646295550215465e-13,1.1233877529760542e-13,5.807648989887444e-14,1.9527702410378232e-11,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,2,192.0,30000.0,1.0,10000000000.0,10000.0,-5.800233648986881,0.003026847442910302,0.0030283962803249226,8.580619904525623,-17.66168972320285,5327.406985607304,2.1361198322169857e-08,1.5615244615109172,0.0005093374120820106,0.0,0.0005093374120820106,1.0351945241725791e-13,8.822505068105418e-14,5.4153646794046525e-14,1.4846164123477358e-11,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,3,193.0,30000.0,1.0,10000000000.0,10000.0,-5.713202178173351,0.0033020817430482103,0.003302585838268172,8.612137262129345,-17.503754076150138,5497.9867685519575,2.501590345445489e-08,1.5592219145998127,0.0005529026342883916,0.0,0.0005529026342883916,7.649177873167062e-14,6.230529599172076e-14,4.437389215427155e-14,1.0207913504458764e-11,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,4,194.0,30000.0,1.0,10000000000.0,10000.0,-5.627009862888652,0.0035993217181792283,0.003598936405818855,8.643424051584882,-17.34741938485747,5672.720295422996,2.924903120956797e-08,1.556878444498324,0.000599661519808614,0.0,0.000599661519808614,5.2052847978879746e-14,3.9260680948266185e-14,3.417744744990202e-14,6.375243428850965e-12,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,5,195.0,30000.0,1.0,10000000000.0,10000.0,-5.541646529007504,0.003920067017568138,0.003918978483826695,8.67448603375715,-17.19266217316277,5851.691441638437,3.414457323696574e-08,1.554494395022158,0.000649804908437681,0.0,0.000649804908437681,2.923725228674564e-14,2.3086218946881153e-14,1.7939994872225537e-14,3.740412553918839e-12,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,6,196.0,30000.0,1.0,10000000000.0,10000.0,-5.457102199510431,0.004265899577078597,0.0042643243838518165,8.705329234279986,-17.039459286546712,6034.988538027204,3.9797597669255744e-08,1.5520700999229526,0.0007035318882944349,0.0,0.0007035318882944349,2.6309441897724073e-14,1.3104402984376764e-14,2.2813622145393225e-14,2.147211284867587e-12,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,7,197.0,30000.0,1.0,10000000000.0,10000.0,-5.3733671240929395,0.004638486626194072,0.0046366705230529905,8.735959942205845,-16.887787902908197,6222.704773175916,4.631555816081519e-08,1.5496058832145936,0.0007610499214860784,0.0,0.0007610499214860784,1.3919930122252817e-14,6.9180842436424735e-15,1.2079096199892899e-14,1.1668648902168547e-12,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,8,198.0,30000.0,1.0,10000000000.0,10000.0,-5.290431806518237,0.005039583664715226,0.0050377995976444755,8.76638471405473,-16.737625539966704,6414.938653680361,5.381973906410115e-08,1.5471020594989775,0.0008225749486001434,0.0,0.0008225749486001434,8.504876117698987e-15,3.48965193341879e-15,7.755981379618771e-15,6.27951830805634e-13,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,9,199.0,30000.0,1.0,10000000000.0,10000.0,-5.208287030776894,0.005471037384146689,0.005469582614163923,8.796610382806952,-16.588950059875426,6611.794527794894,6.244684888368997e-08,1.5445589342895254,0.0008883314684988588,0.0,0.0008883314684988588,5.257094883550406e-15,1.5984728519823369e-15,5.008186413875517e-15,3.168616792176449e-13,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,10,200.0,30000.0,1.0,10000000000.0,10000.0,-5.12692388590156,0.005934788510155685,0.005933980756742751,8.826644071421129,-16.441739671593677,6813.383178306144,7.235077503726492e-08,1.541976804330945,0.0009585525894116189,0.0,0.0009585525894116189,1.8854237995276245e-15,6.649130420835105e-16,1.7642883977095227e-15,1.727519803052811e-13,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,11,201.0,30000.0,1.0,10000000000.0,10000.0,-5.046333790309539,0.006432874533559481,0.006433047067559374,8.85649321062466,-16.295972931401863,7019.822491749996,8.370451389942301e-08,1.5393559579143563,0.0010334800468391587,0.0,0.0010334800468391587,2.8262680172538265e-15,2.488804897940195e-16,2.8152885122402225e-15,2.4426174074121886e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,12,202.0,30000.0,1.0,10000000000.0,10000.0,-4.9665085159333735,0.006967432294865608,0.006968927916700771,8.886165560758581,-16.15162874190743,7231.238211745856,9.670229109960103e-08,1.5366966751870368,0.0011133641832078345,0.0,0.0011133641832078345,3.837033552970533e-15,8.167173609083415e-17,3.836164257972484e-15,9.725557031227796e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,13,203.0,30000.0,1.0,10000000000.0,10000.0,-4.8874402125722,0.0075407003808278675,0.007543864236764652,8.915669237532363,-16.0086863498148,7447.764785264253,1.1156188809895392e-07,1.5339992284563342,0.0011984638835962022,0.0,0.0011984638835962022,1.0698600973829725e-15,1.4745658430065382e-17,1.0697584743902556e-15,3.3750782860580377e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,14,204.0,30000.0,1.0,10000000000.0,10000.0,-4.809121432778487,0.008155021285643415,0.008160192496720443,8.945012741585062,-15.867125342688032,7669.546311624836,1.285271921818133e-07,1.5312638824874296,0.0012890464611682215,0.0,0.0012890464611682215,5.375132174795903e-16,1.4631041254669006e-17,5.373140530425996e-16,2.797762380680039e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,15,205.0,30000.0,1.0,10000000000.0,10000.0,-4.731545157569255,0.00881284328241743,0.008820345388820013,8.974204991784257,-15.726925644894308,7896.737605107294,1.4787098816922773e-07,1.5284908947947893,0.0013853874851993584,0.0,0.0013853874851993584,3.3761096917008054e-15,1.5758680784463437e-17,3.3760729130716417e-15,9.547918063666564e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,16,206.0,30000.0,1.0,10000000000.0,10000.0,-4.654704823177963,0.009516721943150884,0.0095268522017216,9.003255362216803,-15.588067512884786,8129.505383203797,1.6989801139733518e-07,1.5256805159272278,0.0014877705437639735,0.0,0.0014877705437639735,2.37649168515806e-15,9.427846556212653e-18,2.3764729843477513e-15,5.995204361728882e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,17,207.0,30000.0,1.0,10000000000.0,10000.0,-4.578594349079393,0.010269321236663942,0.0102823388524801,9.032173722843796,-15.450531529939232,8368.029593811449,1.949482828058057e-07,1.5228329897465884,0.001596486932274356,0.0,0.001596486932274356,1.244499365011592e-15,3.4635763195248656e-18,1.2444945452485257e-15,1.1546319874110682e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,18,208.0,30000.0,1.0,10000000000.0,10000.0,-4.503208167440596,0.011073414124939375,0.011089527549668035,9.060970483795563,-15.31429860048092,8612.504895980694,2.2340074835336292e-07,1.5199485537001007,0.0017118352581195252,0.0,0.0017118352581195252,1.3766232640557935e-15,6.605331322031015e-18,1.37660741707204e-15,5.506706203858886e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,19,209.0,30000.0,1.0,10000000000.0,10000.0,-4.4285412541398985,0.011931882568097808,0.011951236059647274,9.089656643281563,-15.179349944048028,8863.142310284573,2.556772464231663e-07,1.5170274390864924,0.0018341209506546013,0.0,0.0018341209506546013,2.3877646117905533e-15,1.5048276804239964e-17,2.387717192358533e-15,1.3322676295629333e-13,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,20,210.0,30000.0,1.0,10000000000.0,10000.0,-4.354589161456799,0.012847716837323758,0.012870376547913,9.118243839077907,-15.045667088992728,9120.171056411078,2.9224682840374976e-07,1.5140698713159684,0.0019636556647508316,0.0,0.0019636556647508316,1.8241836618447895e-16,1.2780837862019394e-18,1.824138887893411e-16,7.993605782488957e-15,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,21,211.0,30000.0,1.0,10000000000.0,10000.0,-4.2813480524989425,0.013824014023369857,0.013849953967507211,9.146744403534797,-14.91323186596575,9383.840597236613,3.3363045923593915e-07,1.5110760701641508,0.0021007565650430398,0.0,0.0021007565650430398,1.1919208950948606e-15,8.534751408075775e-18,1.1918903381528588e-15,7.815970093366859e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,22,212.0,30000.0,1.0,10000000000.0,10000.0,-4.208814737393864,0.01486397561587758,0.014893063966740118,9.175171422014685,-14.782026401233674,9654.422910400555,3.804061264071202e-07,1.5080462500200735,0.002245745476929135,0.0,0.002245745476929135,3.089673208694497e-15,1.472205634998709e-17,3.0896381337595795e-15,1.42108547152022e-13,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,23,213.0,30000.0,1.0,10000000000.0,10000.0,-4.136986711229485,0.015970904015831823,0.016002890288901468,9.203538794630653,-14.652033109866831,9932.215010289043,4.332143876568485e-07,1.5049806201282907,0.0023989478893096097,0.0,0.0023989478893096097,3.335501926796e-16,3.2662487387983008e-18,3.3353420012912406e-16,3.019806626980597e-14,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,24,214.0,30000.0,1.0,10000000000.0,10000.0,-4.065862193678466,0.017148197830208177,0.017182701637279592,9.23186130110107,-14.523234688827891,10217.541745343276,4.927643895378252e-07,1.5018793848251182,0.002560691793042806,0.0,0.002560691793042806,4.0590916402289455e-15,1.991067233572773e-17,4.059042806980933e-15,2.0339285811132939e-13,True,6,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,25,215.0,30000.0,1.0,10000000000.0,10000.0,-3.995440169753198,0.01839934579252795,0.018435847979654474,9.260154668444555,-14.39561411001068,10510.7588974657,5.598403909455638e-07,1.4987427437689012,0.002731306338141459,0.0,0.002731306338141459,1.785174527074767e-13,1.4503636564536183e-14,1.779273038281928e-13,1.464962196742517e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,26,216.0,30000.0,1.0,10000000000.0,10000.0,-3.9257204342540883,0.019727919081947907,0.019765756267513142,9.288435641349093,-14.269154613083252,10812.256614542408,6.353088279300881e-07,1.4955708921647164,0.0029111202922217343,0.0,0.0029111202922217343,1.5007407194526887e-13,1.0193720113952011e-14,1.4972746955876917e-13,1.1329608458922107e-11,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,27,217.0,30000.0,1.0,10000000000.0,10000.0,-3.8567036323830606,0.02113756198315429,0.02117592554652898,9.316722054355617,-14.143839698584838,11122.463203220732,7.201259579894247e-07,1.4923640209819982,0.0031004602814084796,0.0,0.0031004602814084796,1.1674596609774758e-13,7.073870585834023e-15,1.1653145907878825e-13,9.615422134793138e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,28,218.0,30000.0,1.0,10000000000.0,10000.0,-3.788391306502436,0.0226319805020976,0.022669921436405522,9.345032905940432,-14.019653120664909,11441.84932257515,8.153461249557752e-07,1.4891223171667376,0.0032996487960151896,0.0,0.0032996487960151896,1.0158400920657928e-13,5.086302515807385e-15,1.0145659393652083e-13,7.522872905550569e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,29,219.0,30000.0,1.0,10000000000.0,10000.0,-3.720785940369386,0.024214928874778732,0.024251369959962226,9.373388433338006,-13.896578879967954,11770.932610341262,9.221306874761304e-07,1.4858459638463657,0.0035090019420841168,0.0,0.0035090019420841168,7.74596335531617e-14,3.6434852655429245e-15,7.737389640770242e-14,6.3149495923370194e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
python,lower_hopf,wb,30,220.0,30000.0,1.0,10000000000.0,10000.0,-3.6538910037993526,0.02589019369467122,0.02592395070340052,9.401810187508415,-13.774601216455538,12110.282783442688,1.0417576570868124e-06,1.4825351405275042,0.003728826921456144,0.0,0.003728826921456144,5.652088220520638e-14,2.7431712899558397e-15,5.645427474096871e-14,5.600853767303406e-12,True,5,`gtol` termination condition is satisfied.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,fixed_T_augmented_unknown_log_w,norm(v_real)^2 + norm(v_imag)^2 = 1,"dot(v_real, previous_v_imag) - dot(v_imag, previous_v_real) = 0",python_characteristic_augmented_hopf_least_squares_predictor_corrector,equilibrium rows use log-state/log-w residual; Hopf row uses physical ODE Jacobian characteristic-polynomial condition a1*a2-a3=0,episodes/006-figure3-hopf-bifurcation/scripts/generate_python_hopf_loci.py
