backend,schema_version,branch_id,T_K,temperature_K,p_Pa,pressure_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,n_kg_dry_air_inv,q,q_kg_kg,s,residual_norm,converged,stability,backend_step_index,source_file,loca_newton_iterations,loca_continuation_status,loca_step_size,loca_continuation_mode
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-1.2241214745146092,0.2940158873451302,12.232475653566878,-11.918031428162154,205350.93109642016,205350.93109642016,6.669061396109972e-06,6.669061396109972e-06,1.5233398216875986,2.020127037010988e-17,true,,68,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-1.164206829043529,0.31217016817320137,12.292083054629039,-11.858169801798386,217963.5344531968,217963.5344531968,7.080473302918247e-06,7.080473302918247e-06,1.5235172469188607,1.4622382791578484e-17,true,,69,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-1.1042921835724488,0.33144540173399883,12.351690585331564,-11.798308131631265,231350.83077851307,231350.83077851307,7.517265385887506e-06,7.517265385887506e-06,1.5236946723650615,3.504628483185469e-18,true,,70,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-1.0443775381013696,0.3519108022828765,12.411298245581094,-11.73844641769633,245560.40518407343,245560.40518407343,7.981003378949181e-06,7.981003378949181e-06,1.5238720980260385,6.01755233173565e-18,true,,71,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.9844628926302894,0.37363985777291475,12.470906035284372,-11.678584660029088,260642.7657826115,260642.7657826115,8.473349609283408e-06,8.473349609283408e-06,1.524049523901629,1.4203206285607484e-17,true,,72,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.9245482471592101,0.3967105937383068,12.530513954348232,-11.618722858665002,276651.5232451731,276651.5232451731,8.996068956423298e-06,8.996068956423298e-06,1.5242269499916707,7.42529537116576e-18,true,,73,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.86463360168813,0.42120585347147227,12.590122002679605,-11.558861013639497,293643.5813888532,293643.5813888532,9.551035178997347e-06,9.551035178997347e-06,1.5244043762960016,4.372905504837286e-18,true,,74,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.8047189562170498,0.4472135954999581,12.649730180185522,-11.498999124987966,311679.339472615,311679.339472615,1.0140237631790984e-05,1.0140237631790984e-05,1.5245818028144593,1.1451334871331418e-17,true,,75,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.7448043107459705,0.4748272094313279,12.7093384867731,-11.439137192745763,330822.9069204658,330822.9069204658,1.0765788397208066e-05,1.0765788397208066e-05,1.5247592295468824,4.597482205843761e-18,true,,76,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.6848896652748904,0.5041458513001835,12.768946922349567,-11.379275216948198,351142.33123545727,351142.33123545727,1.1429929856698177e-05,1.1429929856698177e-05,1.5249366564931088,6.047149366272188e-18,true,,77,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.6249750198038102,0.5352747996214932,12.82855548682223,-11.319413197630547,372709.83991485694,372709.83991485694,1.213504272929312e-05,1.213504272929312e-05,1.5251140836529773,1.1095277852600862e-17,true,,78,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.5650603743327309,0.5683258334287618,12.888164180098503,-11.259551134828055,395602.09722666425,395602.09722666425,1.2883654606070808e-05,1.2883654606070808e-05,1.5252915110263265,9.2974303905409e-18,true,,79,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.5051457288616508,0.6034176336545165,12.94777300208589,-11.199689028575918,419900.4767604437,419900.4767604437,1.3678449011142657e-05,1.3678449011142657e-05,1.5254689386129952,6.3950600421086504e-18,true,,80,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.4452310833905715,0.6406762092943935,13.00738195269199,-11.139826878909302,445691.3507215729,445691.3507215729,1.4522275021647616e-05,1.4522275021647616e-05,1.5256463664128224,1.1659154698271901e-17,true,,81,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.38531643791949133,0.6802353498851245,13.066991031824498,-11.079964685863334,473066.3969975293,473066.3969975293,1.5418157481240996e-05,1.5418157481240996e-05,1.5258237944256472,1.2555259429229426e-17,true,,82,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.32540179244841116,0.7222371059211843,13.126600239391209,-11.020102449473102,502122.9250880253,502122.9250880253,1.6369307843693356e-05,1.6369307843693356e-05,1.5260012226513089,1.7776776352001312e-17,true,,83,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.2654871469773319,0.7668322989352108,13.1862095753,-10.96024016977366,532964.2220578871,532964.2220578871,1.7379135685473596e-05,1.7379135685473596e-05,1.5261786510896473,1.0573242113527738e-17,true,,84,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.20557250150625173,0.814181063073809,13.245819039458855,-10.900377846800021,565699.9197427934,565699.9197427934,1.8451260928589743e-05,1.8451260928589743e-05,1.5263560797405018,8.799786026561691e-18,true,,85,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.14565785603517245,0.8644534201134431,13.305428631775847,-10.840515480587163,600446.3845135046,600446.3845135046,1.9589526817505552e-05,1.9589526817505552e-05,1.5265335086037124,1.042016199195631e-17,true,,86,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.08574321056409229,0.9178298899812234,13.365038352159143,-10.780653071170025,637327.130984502,637327.130984502,2.0798013696656517e-05,2.0798013696656517e-05,1.526710937679119,1.9972915786448778e-17,true,,87,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,-0.025828565093012124,0.9745021389728484,13.424648200517007,-10.72079061858351,676473.261138049,676473.261138049,2.20810536379574e-05,2.20810536379574e-05,1.5268883669665616,2.0578325219277444e-17,true,,88,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.03408608037806715,1.0346736679953663,13.484258176757795,-10.660928122862488,718023.9304250804,718023.9304250804,2.3443245970741543e-05,2.3443245970741543e-05,1.527065796465881,1.9122341532231334e-17,true,,89,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.09400072584914732,1.098560543306118,13.543868280789955,-10.601065584041784,762126.8425002608,762126.8425002608,2.4889473769807926e-05,2.4889473769807926e-05,1.5272432261769173,1.0086355079629024e-17,true,,90,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.1539153713202266,1.1663921723718176,13.603478512522033,-10.54120300215619,808938.7743503713,808938.7743503713,2.642492136068539e-05,2.642492136068539e-05,1.5274206560995114,1.1504276889481558e-17,true,,91,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.21383001679130675,1.2384121276337783,13.663088871862668,-10.481340377240462,858626.1336832489,858626.1336832489,2.805509290487202e-05,2.805509290487202e-05,1.5275980862335041,2.2104860970622865e-17,true,,92,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.2737446622623869,1.3148790211372634,13.722699358720588,-10.421477709329318,911365.5505592435,911365.5505592435,2.9785832131678783e-05,2.9785832131678783e-05,1.5277755165787361,1.842683423034159e-17,true,,93,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.3336593077334662,1.3960674331656389,13.78230997300462,-10.36161499845744,967344.5053689232,967344.5053689232,3.1623343287416524e-05,3.1623343287416524e-05,1.527952947135049,1.6750517514259774e-17,true,,94,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.39357395320454636,1.4822688982138956,13.841920714623683,-10.301752244659472,1026761.9953899782,1026761.9953899782,3.357421337703142e-05,3.357421337703142e-05,1.5281303779022841,2.243926215789243e-17,true,,95,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.45348859867562563,1.5737929518419997,13.901531583486785,-10.241889447970022,1089829.242293505,1089829.242293505,3.5645435777925784e-05,3.5645435777925784e-05,1.5283078088802826,2.1972949331575628e-17,true,,96,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.5134032441467058,1.6709682421671808,13.961142579503035,-10.182026608423662,1156770.4431154523,1156770.4431154523,3.784443531062241e-05,3.784443531062241e-05,1.5284852400688862,1.730969359505141e-17,true,,97,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.573317889617786,1.774143709986314,14.020753702581626,-10.122163726054923,1227823.5673635432,1227823.5673635432,4.01790948561519e-05,4.01790948561519e-05,1.528662671467937,1.7822372888232974e-17,true,,98,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.6332325350888652,1.883689841766055,14.080364952631848,-10.062300800898308,1303241.2030941392,1303241.2030941392,4.265778361558871e-05,4.265778361558871e-05,1.5288401030772767,2.2841974275480584e-17,true,,99,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
loca,figure1-branch-schema-v1,figure1_T210K,210.0,210.0,30000.0,30000.0,1.0,10000000000.0,0.6931471805599454,2.0,14.139976329563089,-10.002437832988274,1383291.4549675544,1383291.4549675544,4.5289387113049745e-05,4.5289387113049745e-05,1.5290175348967479,2.896305044796502e-17,true,,100,raw/bs2026_loca_T210K.csv,1,converged,0.059914645471079817,natural_parameter_predictor_corrector
