backend,schema_version,branch_id,point_index,log_w,w_m_s,n,q,s,jacobian_coordinate_system,jacobian_method,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,451,-2.9251319749345646,0.05365760998585521,17950.359411507838,3.6840178977486524e-06,1.4478318837893376,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006190604279213592,-6032737.889477211,12669.898513975651,1.0571154191448784e-12,-0.00515079060291721,3.178037935808783e-08,-2.8484921699003536e-09,-6.939632169244377,-0.00011829634493163121
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,452,-2.9147644128844368,0.054216802308611346,18136.391132207762,3.722367531140957e-06,1.447859092343337,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006190792395541594,-6032646.231976179,12801.594240624578,1.0571957181068846e-12,-0.005150947147167835,3.211022881499275e-08,-2.848708514826755e-09,-6.939842911040085,-0.0001195218966095692
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,453,-2.904396850834309,0.05478182224936821,18324.350825507747,3.761116373880812e-06,1.4478863008973364,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006190980517585961,-6032554.575867731,12934.658862564847,1.0572760212173047e-12,-0.0051511037009292,3.24435017887476e-08,-2.8489248656697055e-09,-6.94005363362077,-0.00012076014488060112
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,454,-2.894029288784181,0.05535273054059686,18514.26127525943,3.8002690161434456e-06,1.447913509784685,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000619116849239421,-6032462.995667766,13069.108264348284,1.0573562896869077e-12,-0.005151260072350281,3.278023836996209e-08,-2.8491411893557612e-09,-6.940264513611588,-0.00012201124584169316
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,455,-2.8836617267340543,0.05592958854769125,18706.13992455435,3.83982923138276e-06,1.4479407186720334,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006191356472909879,-6032371.416858082,13204.95520137655,1.0574365622994976e-12,-0.0051514164532705615,3.3120469996991206e-08,-2.849357518953344e-09,-6.940475374399432,-0.0001232753083363987
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,456,-2.8732941646839265,0.056512458275564385,18900.004631114076,3.879800841874559e-06,1.4479679272513781,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006191544566576501,-6032279.787098853,13342.212638524012,1.057516866218796e-12,-0.00515157297867026,3.3464228737922445e-08,-2.849573877228008e-09,-6.940686090769753,-0.00012455244397064358
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,457,-2.8629266026337987,0.057101402375312825,19095.878492133303,3.920188546298935e-06,1.4479951358307228,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006191732665957418,-6032188.158731448,13480.896782825363,1.0575971742857613e-12,-0.005151729513577256,3.38115553651786e-08,-2.8497902414181546e-09,-6.940896787932014,-0.00012584281062163146
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,458,-2.852559040583672,0.05769648415095096,19293.785250773188,3.960997128968239e-06,1.4480223447434097,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006191920618092536,-6032096.606261899,13621.024189651738,1.057677447702088e-12,-0.005151885866131159,3.416249165990588e-08,-2.8500065784422607e-09,-6.941107642519167,-0.00012714657095816038
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,459,-2.842191478533544,0.058297767566215596,19493.743084734455,4.002230522944399e-06,1.4480495536560967,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006192108575933009,-6032005.055181871,13762.60815314937,1.057757725260654e-12,-0.005152042228180822,3.4517070386388736e-08,-2.850222921376828e-09,-6.941318477910307,-0.00012846383840422484
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,460,-2.8318239164834162,0.058905317251440915,19695.770603639357,4.043892712162942e-06,1.4480767622607733,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006192296646946409,-6031913.453149365,13905.662185715097,1.0578380341363285e-12,-0.005152198734736379,3.487532496496442e-08,-2.8504392929972896e-09,-6.941529168864413,-0.00012979472926130306
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,461,-2.8214563544332885,0.05951919851050563,19899.891877356637,4.085988594043747e-06,1.44810397086545,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006192484723672033,-6031821.852507928,14050.203178892187,1.057918347158922e-12,-0.005152355250795781,3.5237297887583933e-08,-2.8506556705321668e-09,-6.941739840617424,-0.00013113940805446853
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,462,-2.8110887923831616,0.060139477327852214,20106.131648750048,4.128523155247243e-06,1.448131179803462,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006192672653142195,-6031730.327753714,14196.248387201062,1.0579986255210595e-12,-0.0051525115844893105,3.5603032697218476e-08,-2.8508720208918608e-09,-6.941950669810058,-0.0001324980443010404
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,463,-2.8007212303330338,0.06076622037557959,20314.508861068593,4.17150049519452e-06,1.448158388741474,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006192860588315642,-6031638.804388261,14343.811666287875,1.0580789080246896e-12,-0.005152667927675159,3.597256354000565e-08,-2.851088377160952e-09,-6.942161479813637,-0.00013387075619821965
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,464,-2.790353668282906,0.061399495020609235,20525.042907495415,4.214924766318178e-06,1.4481855973714688,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006193048636683979,-6031547.23006741,14492.907099192424,1.0581592218558243e-12,-0.005152824415393357,3.634592524555611e-08,-2.8513047621247432e-09,-6.942372145360677,-0.00013525766494059828
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,465,-2.779986106232779,0.06203936933192643,20737.75887153629,4.258801073184082e-06,1.4482128060014636,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006193236690762471,-6031455.657136868,14643.55229088007,1.0582395398331319e-12,-0.005152980912611963,3.672316209787025e-08,-2.851521153001886e-09,-6.942582791713577,-0.00013665894198105626
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,466,-2.7696185441826513,0.06268591208789694,20952.682537851735,4.30313461335899e-06,1.4482400149647876,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006193424597575831,-6031364.160082924,14795.765224550692,1.0583198231401645e-12,-0.0051531372274519,3.7104319476039304e-08,-2.851737516694706e-09,-6.942793595520857,-0.0001380747639737743
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,467,-2.7592509821325235,0.06333919278365954,21169.83364748102,4.347929659659838e-06,1.4482672239281116,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006193612510090406,-6031272.664416989,14949.560341063043,1.0584001105879414e-12,-0.00515329355178071,3.748943296633614e-08,-2.8519538862958555e-09,-6.9430043801460375,-0.00013950525409003628
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,468,-2.7488834200823957,0.06399928163859607,21389.232410161476,4.393190540142848e-06,1.448294432583411,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006193800535821837,-6031181.117792729,15104.952318196758,1.058480429373624e-12,-0.005153450020668337,3.787853886707317e-08,-2.852170284600516e-09,-6.943215020295154,-0.0001409505386234216
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,469,-2.738515858032269,0.06466624960387893,21610.904965724167,4.438922575281625e-06,1.4483216412387105,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006193988567261353,-6031089.572558022,15261.959504474167,1.0585607523047319e-12,-0.005153606499052933,3.827168332988015e-08,-2.8523866888174608e-09,-6.943425641257089,-0.00014241079624634215
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,470,-2.728148295982141,0.0653401683700978,21834.878184492944,4.4851311824694836e-06,1.4483488502273327,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006194176451426074,-6030998.103189297,15420.60064254707,1.0586410405557464e-12,-0.00515376279504607,3.8668913647396323e-08,-2.8526030658409426e-09,-6.943636419688141,-0.00014388621105032037
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,471,-2.7177807339320132,0.06602111037496504,22061.172638897395,4.5318208152535375e-06,1.448376059215955,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006194364341289944,-6030906.635207822,15580.890783205865,1.0587213329467592e-12,-0.005153919100524645,3.9070266906770254e-08,-2.85281944877169e-09,-6.943847178944045,-0.00014537691139005388
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,472,-2.7074131718818863,0.06670914881110196,22289.809389611644,4.578995984741572e-06,1.4484032678965457,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006194552344392618,-6030815.116265102,15742.845224089677,1.0588016566860755e-12,-0.005154075550588487,3.947578093695061e-08,-2.8530358604147567e-09,-6.944057793704383,-0.00014688302887264543
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,473,-2.6970456098317586,0.06740435763390638,22520.81567727811,4.626662236447317e-06,1.4484304765771365,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006194740353201313,-6030723.598711183,15906.483088680605,1.0588819845700713e-12,-0.005154232010145854,3.988550383596414e-08,-2.853252277969045e-09,-6.944268389284487,-0.00014840474969404863
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,474,-2.6866780477816308,0.06810681156950145,22754.219503597895,4.6748252168881705e-06,1.4484576855910436,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006194928214725542,-6030632.157012632,16071.823911155458,1.0589622777641535e-12,-0.005154388287298969,4.0299484890691544e-08,-2.8534686683207284e-09,-6.944479142348459,-0.00014994226569626124
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,475,-2.676310485731503,0.06881658612276806,22990.042307405944,4.723489567985968e-06,1.4484848946049507,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006195116081946853,-6030540.716700581,16238.883377998414,1.0590425750974871e-12,-0.005154544573934085,4.071776275245925e-08,-2.8536850645786103e-09,-6.944689876244224,-0.00015149571063553373
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,476,-2.665942923681376,0.06953375758546047,23228.306036143527,4.7726599916421716e-06,1.4485121033108195,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006195304062428914,-6030449.225424369,16407.67743288601,1.0591229037895237e-12,-0.005154701005180909,4.114037684539836e-08,-2.8539014895576243e-09,-6.944900465624928,-0.00015306522165605443
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,477,-2.6555753616312483,0.07025840304440704,23469.039077624122,4.822342267929302e-06,1.4485393120166883,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006195492048614932,-6030357.735536204,16578.226006991616,1.0592032366254936e-12,-0.005154857445917822,4.15673772960225e-08,-2.8541179204467936e-09,-6.9451110358323405,-0.0001546509927941316
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,478,-2.6452077995811205,0.07099060038979561,23712.27061256475,4.872542282179593e-06,1.4485665210558665,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006195679887506814,-6030266.321492797,16750.549459442216,1.0592835347617306e-12,-0.005155013704237698,4.199881546954996e-08,-2.854334324124216e-09,-6.9453217635383515,-0.0001562532239685539
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,479,-2.6348402375309936,0.071730428323546,23958.02298269569,4.9232648726575165e-06,1.4485937300950447,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006195867732093715,-6030174.908835135,16924.664139268498,1.0593638370364721e-12,-0.005155169972036137,4.243473164745733e-08,-2.854550733706773e-09,-6.9455324720831,-0.00015787205456444637
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,480,-2.624472675480866,0.07247796636776954,24206.319059564612,4.974514940127807e-06,1.4486209388261782,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006196055689963309,-6030083.445210406,17100.586663470942,1.0594441706803178e-12,-0.005155326384472722,4.28751669163266e-08,-2.8547671720192757e-09,-6.945743036093298,-0.00015950762749605216
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,481,-2.614105113430738,0.07323329487331645,24457.18842646807,5.026298509143036e-06,1.4486481475573116,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006196243653534793,-6029991.982972965,17278.337805025352,1.0595245084673508e-12,-0.0051554828063959625,4.332017351671016e-08,-2.85498361624087e-09,-6.94595358093714,-0.00016116014497018747
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,482,-2.6037375513806102,0.07399649502841263,24710.661492783714,5.078621713950892e-06,1.4486753566217476,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006196431469802475,-6029900.596569687,17457.938782848265,1.0596048115448302e-12,-0.005155639045889375,4.37698049798064e-08,-2.855200033241573e-09,-6.9461642832943165,-0.0001628298153224869
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,483,-2.5933699893304833,0.07476764886738635,24966.76154116398,5.131489597463442e-06,1.4487025656861836,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006196619291763117,-6029809.211551396,17639.40663650139,1.0596851187600689e-12,-0.0051557952948579205,4.422410328599702e-08,-2.8554164561463467e-09,-6.946374966497166,-0.00016451678380383815
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,484,-2.5830024272803556,0.07554683927948616,25225.512406174494,5.184907267719557e-06,1.4487297744425682,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006196807227028361,-6029717.775563142,17822.758684743596,1.0597654573548064e-12,-0.005155951688491014,4.468311125441992e-08,-2.8556329077898742e-09,-6.946585505145998,-0.00016622119934131118
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,485,-2.5726348652302278,0.07633415001778994,25486.944916941637,5.238881004092809e-06,1.4487569831989529,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006196995167993434,-6029626.340961423,18008.016577909497,1.059845800091986e-12,-0.005156108091607332,4.514688332882664e-08,-2.8558493653414306e-09,-6.94679602463541,-0.00016794327265628626
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,486,-2.562267303180101,0.07712966570820762,25751.090763238928,5.293417200274204e-06,1.4487841922886333,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006197182961645051,-6029534.9821832655,18195.20243101726,1.0599261081097951e-12,-0.005156264312281048,4.561547529773431e-08,-2.8560657956629563e-09,-6.947006701652875,-0.00016968322085561833
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,487,-2.551899741129973,0.07793347185857746,26017.974208269352,5.3485211124796155e-06,1.4488114013783138,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006197370760987563,-6029443.6247893395,18384.3340033247,1.0600064202646176e-12,-0.005156420542426469,4.608893091208444e-08,-2.8562822318874886e-09,-6.947217359522944,-0.00017144119530281422
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,488,-2.5415321790798453,0.07874565486785678,26287.620090166438,5.404198064788683e-06,1.448838610159936,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006197558673656605,-6029352.216422554,18575.429344984364,1.0600867638093388e-12,-0.005156576917262852,4.65672947966323e-08,-2.856498696859587e-09,-6.947427872819513,-0.00017321735119075712
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,489,-2.5311646170297175,0.07956630203540893,26560.060536353656,5.460454602174305e-06,1.4488658189415582,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006197746592023414,-6029260.80944155,18768.511020747726,1.0601671114957574e-12,-0.005156733301579032,4.705062369124941e-08,-2.8567151677386514e-09,-6.947638366963594,-0.00017501190811393684
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,490,-2.5207970549795906,0.08039550157038676,26835.328570914095,5.517297388743906e-06,1.4488930280564698,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006197934363067094,-6029169.4782735165,18963.602079580665,1.0602474244529838e-12,-0.005156889503439817,4.753897573696197e-08,-2.856931611378542e-09,-6.947849018650465,-0.000176825092319722
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,491,-2.510429492929463,0.08123334260121427,27113.449478898787,5.574731903039567e-06,1.4489202371713814,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006198122139799612,-6029078.148488966,19160.721030833793,1.0603277415464786e-12,-0.005157045714768877,4.803239652994848e-08,-2.8571480609203777e-09,-6.948059651196868,-0.00017865706154148608
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,492,-2.500061930879335,0.08207991518516634,27394.449144266735,5.63276369431913e-06,1.4489474459782279,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006198310029880584,-6028986.767728656,19359.88668694172,1.0604080900402737e-12,-0.005157202070815321,4.8530932576724165e-08,-2.8573645392185915e-09,-6.94827013915028,-0.00018050797750155648
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,493,-2.489694368829208,0.08293531031804899,27678.361047415357,5.691399584389038e-06,1.4489746547850744,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006198497925657263,-6028895.388353372,19561.12256569464,1.0604884426750216e-12,-0.005157358436338135,4.903464301012039e-08,-2.85758102342271e-09,-6.948480607958135,-0.0001823780690411764
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,494,-2.4793268067790803,0.08379961994398046,27965.219602921305,5.750646519210343e-06,1.4490018639252036,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000619868567410112,-6028804.084780489,19764.452689447397,1.06056876057075e-12,-0.005157514619392731,4.9543588422877034e-08,-2.8577974803785056e-09,-6.9486912343235305,-0.00018426757193307054
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,495,-2.4689592447289526,0.08467293696527359,28255.051160720486,5.810510209055377e-06,1.4490290730653328,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006198873428231754,-6028712.782590336,19969.89634932705,1.0606490826020017e-12,-0.005157670811912176,5.005781633423648e-08,-2.8580139432351827e-09,-6.948901841555387,-0.00018617665054855242
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,496,-2.4585916826788248,0.08555535525242199,28547.882694634325,5.8709964378840905e-06,1.4490562818973902,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000619906129573278,-6028621.429421523,20177.473152244995,1.0607294360439603e-12,-0.005157827149175441,5.0577375211827535e-08,-2.8582304348570594e-09,-6.949112304174755,-0.00018810547341411795
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,497,-2.448224120628698,0.08644696965418971,28843.749095013867,5.932112316045873e-06,1.4490834907294476,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006199249168927452,-6028530.077636984,20387.20760928171,1.0608097936261272e-12,-0.005157983495911646,5.110232668236562e-08,-2.858446932383776e-09,-6.9493227476554855,-0.00019005427900714082
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,498,-2.43785655857857,0.08734787600780664,29142.686225479065,5.99386508327637e-06,1.4491106998947811,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006199436894779608,-6028438.801644279,20599.124757289293,1.060890116459446e-12,-0.005158139660166814,5.163273389369248e-08,-2.8586634026530226e-09,-6.949533348708515,-0.00019202331302674893
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,499,-2.4274889965284423,0.08825817114926926,29444.72154570026,6.056260691379975e-06,1.4491379090601146,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006199624626316484,-6028347.5270335525,20813.24470219185,1.0609704434275439e-12,-0.0051582958338834105,5.216864636922385e-08,-2.8588798788220876e-09,-6.949743930634922,-0.000194012746761551
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,500,-2.4171214344783154,0.08917795292374961,29749.883165252704,6.119305168945462e-06,1.4491651179173695,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006199812471245676,-6028256.20144127,21029.587878928447,1.0610508018167543e-12,-0.0051584521523702406,5.271011462040238e-08,-2.8590963837651696e-09,-6.949954367929349,-0.00019602275582849516
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,501,-2.4067538724281876,0.09010732019611255,30058.207443820393,6.183005927069868e-06,1.4491923267746243,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006200000321866456,-6028164.877232513,21248.17983382483,1.061131164345428e-12,-0.0051586084803265835,5.325720287300828e-08,-2.8593128946120303e-09,-6.95016478609206,-0.00019805358874686057
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,502,-2.39638631037806,0.09104637286154207,30369.731755081797,6.247370511688607e-06,1.4492195359651487,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006200188025135032,-6028073.6288050255,21469.046661076794,1.0612114921154276e-12,-0.005158764625789081,5.3809976937733304e-08,-2.859529378192273e-09,-6.9503753618418145,-0.00020010550156011008
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,503,-2.386018748327932,0.09199521185627904,30684.484715180235,6.312405126354544e-06,1.4492467451556732,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006200375734086272,-6027982.381758767,21692.20931581897,1.0612918240194615e-12,-0.005158920780709581,5.436848842669722e-08,-2.859745867671274e-09,-6.950585918471867,-0.0002021786727652605
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,504,-2.375651186277805,0.0929539391684704,31002.49561726854,6.378116054631833e-06,1.449273954038112,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006200563556451742,-6027891.083728062,21917.689095987615,1.061372187355014e-12,-0.005159077080426729,5.493278998134399e-08,-2.8599623859331092e-09,-6.950796330450449,-0.0002042732853680404
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,505,-2.3652836242276774,0.09392265784913195,31323.802352243918,6.444511021086114e-06,1.449301162920551,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006200751384506746,-6027799.787080129,22145.51262687914,1.061452554829286e-12,-0.005159233389609972,5.550294853613588e-08,-2.8601789100976617e-09,-6.951006723304229,-0.00020638959835249794
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,506,-2.3549160621775496,0.09490147202322452,31648.443867427944,6.511597890803293e-06,1.4493283721362529,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006200939065199862,-6027708.566202907,22375.707104685327,1.0615328875350577e-12,-0.005159389516286559,5.6079032676906796e-08,-2.8603954069864497e-09,-6.951217273759793,-0.0002085278785419608
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,507,-2.3445485001274227,0.09589048690084633,31976.44998414393,6.579383129733237e-06,1.4493555813519547,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006201126751573587,-6027617.346706162,22608.29436962204,1.0616132243741201e-12,-0.005159545652417732,5.666109619257634e-08,-2.860611909772934e-09,-6.951427805102561,-0.00021068831194521705
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,508,-2.334180938077295,0.09688980878854196,32307.85122895991,6.647873287199627e-06,1.4493827902595646,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006201314551383435,-6027526.076222096,22843.296619072957,1.061693592655102e-12,-0.005159701933371927,5.724919394441202e-08,-2.860828441351069e-09,-6.951638191774408,-0.00021287108926765683
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,509,-2.323813376027167,0.09789954510072853,32642.687088472645,6.717076414495753e-06,1.4494099991671745,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000620150235688076,-6027434.807120051,23080.74160287363,1.0617739650740605e-12,-0.005159858223788796,5.784339568979857e-08,-2.8610449788308622e-09,-6.951848559328364,-0.000215076480398768
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,510,-2.3134458139770393,0.09891980437124163,32980.998149908875,6.787000709356468e-06,1.4494372084080402,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006201690015006506,-6027343.613778166,23320.657665747953,1.0618543027146899e-12,-0.005160014331686201,5.844377290673965e-08,-2.8612614890257375e-09,-6.952059084498837,-0.00021730476339560967
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,511,-2.3030782519269124,0.09995069626500125,33322.81549053039,6.857652911227622e-06,1.449464417648906,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006201877678810809,-6027252.42181601,23563.067570380717,1.0619346444878663e-12,-0.00516017044903477,5.905038165276637e-08,-2.8614780051172496e-09,-6.952269590563426,-0.00021955613209487314
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,512,-2.2927106898767846,0.10099233158979959,33668.17092225665,6.929039846432756e-06,1.4494916265816735,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006202065456073142,-6027161.178863648,23807.994451591076,1.06201501771337e-12,-0.0051603267112327635,5.966327910258003e-08,-2.8616945500092347e-09,-6.952479951937614,-0.00022183078522557218
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,513,-2.282343127826657,0.10204482230821112,34017.10559458629,7.001169906812632e-06,1.449518835514441,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.00062022532390209,-6027069.937292559,24055.467231248665,1.062095395076107e-12,-0.005160482982890012,6.028253795554651e-08,-2.8619111008018185e-09,-6.952690294200823,-0.0002241290040418615
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,514,-2.27197556577653,0.10310828154962726,34369.66180370337,7.0740516368204396e-06,1.4495460447804573,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006202440874587398,-6026978.771471078,24305.515451114483,1.0621757376506892e-12,-0.005160639072014996,6.090823270380185e-08,-2.862127624300336e-09,-6.952900794095267,-0.0002264510783075084
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,515,-2.261608003726402,0.10418282362241672,34725.87193570467,7.147692060966459e-06,1.4495732540464736,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006202628515830398,-6026887.607028572,24558.162835305695,1.0622560843570747e-12,-0.005160795170587731,6.154042176917299e-08,-2.8623441536944284e-09,-6.953111274890728,-0.00022879721001654347
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,516,-2.2512404416762744,0.10526856402621164,35085.76914198445,7.2220982942898e-06,1.4496004630043855,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006202816270553315,-6026796.391592998,24813.43349566748,1.0623364625261912e-12,-0.005160951414036256,6.217916473735306e-08,-2.862560711897815e-09,-6.95332161097635,-0.00023116760625919915
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,517,-2.2408728796261466,0.10636561946432262,35449.396304975686,7.297279083583116e-06,1.4496276719622974,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006203004030959601,-6026705.177537945,25071.35757560618,1.0624168448317976e-12,-0.0051611076669406215,6.282453737376914e-08,-2.862777276000738e-09,-6.9535319279578856,-0.0002335625601328614
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,518,-2.2305053175760197,0.10747410785628275,35816.79750177975,7.373243334682366e-06,1.4496548812534509,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006203191643974935,-6026614.039221961,25331.96586447372,1.0624971923394193e-12,-0.0051612637372999036,6.347661731179573e-08,-2.8629938128004436e-09,-6.953742402585395,-0.0002359823736008972
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,519,-2.220137755525892,0.10859414835052282,36188.006482452736,7.44999836922007e-06,1.4496820905446044,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006203379262664719,-6026522.902284208,25595.283088428714,1.0625775439781016e-12,-0.005161419817103526,6.413546543727563e-08,-2.863210355494665e-09,-6.953952858120822,-0.00023842725715797827
