backend,schema_version,branch_id,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,log_n,log_q,n,q,s,continuation_residual_norm,physical_residual_norm,scaled_physical_residual_norm,converged,iterations,message,eigen_index,eigenvalue_real,eigenvalue_imag,eigenvalue_regime,stability_classification,jacobian_coordinate_system,jacobian_method,eigenvalue_source,source_file
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,402,230.0,30000.0,1.0,10000000000.0,10000.0,-3.4331425153908137,0.03228532406273014,9.290160409682304,-13.018947693131526,10830.921343901775,2.2179045746091525e-06,1.446498664566648,5.2532007634634875e-17,5.684341886082405e-13,5.248336296972264e-17,true,1,converged,2,-0.00014063973168541106,-0.005492091945881258,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,402,230.0,30000.0,1.0,10000000000.0,10000.0,-3.4331425153908137,0.03228532406273014,9.290160409682304,-13.018947693131526,10830.921343901775,2.2179045746091525e-06,1.446498664566648,5.2532007634634875e-17,5.684341886082405e-13,5.248336296972264e-17,true,1,converged,3,-0.005551367089811976,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,403,230.0,30000.0,1.0,10000000000.0,10000.0,-3.422774953340686,0.03262178529084544,9.300470681478263,-13.008591734185057,10943.16874301562,2.240992445513051e-06,1.4465258731233632,7.540144261300919e-11,5.8751579633426315e-12,2.0857418160262328e-12,true,0,converged,1,-0.00013696374866721008,0.005516857682341674,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,403,230.0,30000.0,1.0,10000000000.0,10000.0,-3.422774953340686,0.03262178529084544,9.300470681478263,-13.008591734185057,10943.16874301562,2.240992445513051e-06,1.4465258731233632,7.540144261300919e-11,5.8751579633426315e-12,2.0857418160262328e-12,true,0,converged,2,-0.00013696374866721008,-0.005516857682341674,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,403,230.0,30000.0,1.0,10000000000.0,10000.0,-3.422774953340686,0.03262178529084544,9.300470681478263,-13.008591734185057,10943.16874301562,2.240992445513051e-06,1.4465258731233632,7.540144261300919e-11,5.8751579633426315e-12,2.0857418160262328e-12,true,0,converged,3,-0.005559634116392874,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,404,230.0,30000.0,1.0,10000000000.0,10000.0,-3.412407391290558,0.03296175294676691,9.310780818920282,-12.998235883597458,11056.577944429548,2.264320410425342e-06,1.4465530813721637,1.4313001701717994e-17,1.563194018677333e-13,1.414083709901576e-17,true,1,converged,1,-0.00013329168923719673,0.005541736643708885,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,404,230.0,30000.0,1.0,10000000000.0,10000.0,-3.412407391290558,0.03296175294676691,9.310780818920282,-12.998235883597458,11056.577944429548,2.264320410425342e-06,1.4465530813721637,1.4313001701717994e-17,1.563194018677333e-13,1.414083709901576e-17,true,1,converged,2,-0.00013329168923719673,-0.005541736643708885,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,404,230.0,30000.0,1.0,10000000000.0,10000.0,-3.412407391290558,0.03296175294676691,9.310780818920282,-12.998235883597458,11056.577944429548,2.264320410425342e-06,1.4465530813721637,1.4313001701717994e-17,1.563194018677333e-13,1.414083709901576e-17,true,1,converged,3,-0.005567901100218491,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,405,230.0,30000.0,1.0,10000000000.0,10000.0,-3.4020398292404304,0.0333052635727019,9.321090956362301,-12.987880033009858,11171.162458704619,2.2878912114739346e-06,1.446580289620964,8.97254630384071e-11,5.853004067182868e-12,2.239875021362874e-12,true,0,converged,1,-0.00012962359007701583,0.005566729753634419,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,405,230.0,30000.0,1.0,10000000000.0,10000.0,-3.4020398292404304,0.0333052635727019,9.321090956362301,-12.987880033009858,11171.162458704619,2.2878912114739346e-06,1.446580289620964,8.97254630384071e-11,5.853004067182868e-12,2.239875021362874e-12,true,0,converged,2,-0.00012962359007701583,-0.005566729753634419,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,405,230.0,30000.0,1.0,10000000000.0,10000.0,-3.4020398292404304,0.0333052635727019,9.321090956362301,-12.987880033009858,11171.162458704619,2.2878912114739346e-06,1.446580289620964,8.97254630384071e-11,5.853004067182868e-12,2.239875021362874e-12,true,0,converged,3,-0.005576167914985038,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,406,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3916722671903035,0.03365235409168201,9.331401245251568,-12.977524068064563,11286.936175535748,2.3117076408615007e-06,1.446607498203194,5.1957959613351736e-17,5.897504706810794e-13,5.2251772149304846e-17,true,1,converged,1,-0.00012595947785332,0.005591837959462994,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,406,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3916722671903035,0.03365235409168201,9.331401245251568,-12.977524068064563,11286.936175535748,2.3117076408615007e-06,1.446607498203194,5.1957959613351736e-17,5.897504706810794e-13,5.2251772149304846e-17,true,1,converged,2,-0.00012595947785332,-0.005591837959462994,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,406,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3916722671903035,0.03365235409168201,9.331401245251568,-12.977524068064563,11286.936175535748,2.3117076408615007e-06,1.446607498203194,5.1957959613351736e-17,5.897504706810794e-13,5.2251772149304846e-17,true,1,converged,3,-0.005584434395499205,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,407,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3813047051401757,0.03400306181153201,9.341711534140835,-12.967168103119267,11403.90972752803,2.335771993885439e-06,1.446634706785424,7.541898459053953e-11,4.922855969789694e-12,2.174083363861629e-12,true,0,converged,1,-0.00012229951932610532,0.005617061651430138,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,407,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3813047051401757,0.03400306181153201,9.341711534140835,-12.967168103119267,11403.90972752803,2.335771993885439e-06,1.446634706785424,7.541898459053953e-11,4.922855969789694e-12,2.174083363861629e-12,true,0,converged,2,-0.00012229951932610532,-0.005617061651430138,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,407,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3813047051401757,0.03400306181153201,9.341711534140835,-12.967168103119267,11403.90972752803,2.335771993885439e-06,1.446634706785424,7.541898459053953e-11,4.922855969789694e-12,2.174083363861629e-12,true,0,converged,3,-0.005592700481624822,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,408,230.0,30000.0,1.0,10000000000.0,10000.0,-3.370937143090048,0.034357424428879735,9.352021688671778,-12.956812246534536,11522.094001231466,2.3600865956343284e-06,1.4466619150597324,3.192367630525851e-17,3.5882408155904416e-13,3.114332856361445e-17,true,1,converged,1,-0.00011864387061445573,0.005642401234413929,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,408,230.0,30000.0,1.0,10000000000.0,10000.0,-3.370937143090048,0.034357424428879735,9.352021688671778,-12.956812246534536,11522.094001231466,2.3600865956343284e-06,1.4466619150597324,3.192367630525851e-17,3.5882408155904416e-13,3.114332856361445e-17,true,1,converged,2,-0.00011864387061445573,-0.005642401234413929,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,408,230.0,30000.0,1.0,10000000000.0,10000.0,-3.370937143090048,0.034357424428879735,9.352021688671778,-12.956812246534536,11522.094001231466,2.3600865956343284e-06,1.4466619150597324,3.192367630525851e-17,3.5882408155904416e-13,3.114332856361445e-17,true,1,converged,3,-0.005600966074523086,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,409,230.0,30000.0,1.0,10000000000.0,10000.0,-3.360569581039921,0.03471548003320812,9.362331843202721,-12.946456389949805,11641.503076155232,2.3846543042188823e-06,1.4466891233340409,8.973765428982696e-11,5.704583559455744e-12,2.3346835562291356e-12,true,0,converged,1,-0.00011499257197284502,0.0056678576511801125,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,409,230.0,30000.0,1.0,10000000000.0,10000.0,-3.360569581039921,0.03471548003320812,9.362331843202721,-12.946456389949805,11641.503076155232,2.3846543042188823e-06,1.4466891233340409,8.973765428982696e-11,5.704583559455744e-12,2.3346835562291356e-12,true,0,converged,2,-0.00011499257197284502,-0.0056678576511801125,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,409,230.0,30000.0,1.0,10000000000.0,10000.0,-3.360569581039921,0.03471548003320812,9.362331843202721,-12.946456389949805,11641.503076155232,2.3846543042188823e-06,1.4466891233340409,8.973765428982696e-11,5.704583559455744e-12,2.3346835562291356e-12,true,0,converged,3,-0.005609231044600877,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,410,230.0,30000.0,1.0,10000000000.0,10000.0,-3.350202018989793,0.0350772671109494,9.372642149176544,-12.936100419009065,11762.151426805174,2.4094780299345046e-06,1.446716331941772,7.69049451774569e-18,8.526512829256938e-14,7.256733975885435e-18,true,1,converged,1,-0.00011134565372598022,0.005693431868541816,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,410,230.0,30000.0,1.0,10000000000.0,10000.0,-3.350202018989793,0.0350772671109494,9.372642149176544,-12.936100419009065,11762.151426805174,2.4094780299345046e-06,1.446716331941772,7.69049451774569e-18,8.526512829256938e-14,7.256733975885435e-18,true,1,converged,2,-0.00011134565372598022,-0.005693431868541816,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,410,230.0,30000.0,1.0,10000000000.0,10000.0,-3.350202018989793,0.0350772671109494,9.372642149176544,-12.936100419009065,11762.151426805174,2.4094780299345046e-06,1.446716331941772,7.69049451774569e-18,8.526512829256938e-14,7.256733975885435e-18,true,1,converged,3,-0.005617495223345166,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,411,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3398344569396654,0.03544282454962175,9.382952455150367,-12.925744448068325,11884.050133566294,2.4345601651635364e-06,1.446743540549503,7.543699213553086e-11,5.8655098549351656e-12,2.2661666726257702e-12,true,0,converged,1,-0.00010770328556584336,0.005719124286878779,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,411,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3398344569396654,0.03544282454962175,9.382952455150367,-12.925744448068325,11884.050133566294,2.4345601651635364e-06,1.446743540549503,7.543699213553086e-11,5.8655098549351656e-12,2.2661666726257702e-12,true,0,converged,2,-0.00010770328556584336,-0.005719124286878779,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,411,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3398344569396654,0.03544282454962175,9.382952455150367,-12.925744448068325,11884.050133566294,2.4345601651635364e-06,1.446743540549503,7.543699213553086e-11,5.8655098549351656e-12,2.2661666726257702e-12,true,0,converged,3,-0.005625758547558935,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,412,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3294668948895376,0.035812191642009314,9.393262626761484,-12.915388585489843,12007.21054135819,2.4599031333313866e-06,1.4467707488493058,1.677157710723857e-17,1.9184653865564364e-13,1.5980000473567213e-17,true,1,converged,1,-0.00010406562657211358,0.005744935321331301,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,412,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3294668948895376,0.035812191642009314,9.393262626761484,-12.915388585489843,12007.21054135819,2.4599031333313866e-06,1.4467707488493058,1.677157710723857e-17,1.9184653865564364e-13,1.5980000473567213e-17,true,1,converged,2,-0.00010406562657211358,-0.005744935321331301,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,412,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3294668948895376,0.035812191642009314,9.393262626761484,-12.915388585489843,12007.21054135819,2.4599031333313866e-06,1.4467707488493058,1.677157710723857e-17,1.9184653865564364e-13,1.5980000473567213e-17,true,1,converged,3,-0.005634020915378191,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,413,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3190993328394107,0.03618540809038561,9.4035727983726,-12.905032722911361,12131.647322598279,2.4855099134373214e-06,1.4467979571491085,8.975026187637201e-11,5.7708127009679585e-12,2.4335050918847538e-12,true,0,converged,1,-0.00010043272062613558,0.005770865934293102,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,413,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3190993328394107,0.03618540809038561,9.4035727983726,-12.905032722911361,12131.647322598279,2.4855099134373214e-06,1.4467979571491085,8.975026187637201e-11,5.7708127009679585e-12,2.4335050918847538e-12,true,0,converged,2,-0.00010043272062613558,-0.005770865934293102,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,413,230.0,30000.0,1.0,10000000000.0,10000.0,-3.3190993328394107,0.03618540809038561,9.4035727983726,-12.905032722911361,12131.647322598279,2.4855099134373214e-06,1.4467979571491085,8.975026187637201e-11,5.7708127009679585e-12,2.4335050918847538e-12,true,0,converged,3,-0.005642282193976136,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,414,230.0,30000.0,1.0,10000000000.0,10000.0,-3.308731770789283,0.036562514010781165,9.413883121422227,-12.894676745978556,12257.375561227162,2.511383538864136e-06,1.446825165782327,7.193075978007647e-17,8.846257060214378e-13,7.21715521966217e-17,true,1,converged,1,-9.680460176967937e-05,0.0057969171125706155,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,414,230.0,30000.0,1.0,10000000000.0,10000.0,-3.308731770789283,0.036562514010781165,9.413883121422227,-12.894676745978556,12257.375561227162,2.511383538864136e-06,1.446825165782327,7.193075978007647e-17,8.846257060214378e-13,7.21715521966217e-17,true,1,converged,2,-9.680460176967937e-05,-0.0057969171125706155,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,414,230.0,30000.0,1.0,10000000000.0,10000.0,-3.308731770789283,0.036562514010781165,9.413883121422227,-12.894676745978556,12257.375561227162,2.511383538864136e-06,1.446825165782327,7.193075978007647e-17,8.846257060214378e-13,7.21715521966217e-17,true,1,converged,3,-0.005650542211570736,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,415,230.0,30000.0,1.0,10000000000.0,10000.0,-3.298364208739155,0.03694354993729526,9.424193444471854,-12.88432076904575,12384.406804268254,2.5375265031855997e-06,1.4468523744155455,7.545545648203534e-11,4.502360237074974e-12,2.362150005302824e-12,true,0,converged,1,-9.318144262180123e-05,0.005823089266963288,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,415,230.0,30000.0,1.0,10000000000.0,10000.0,-3.298364208739155,0.03694354993729526,9.424193444471854,-12.88432076904575,12384.406804268254,2.5375265031855997e-06,1.4468523744155455,7.545545648203534e-11,4.502360237074974e-12,2.362150005302824e-12,true,0,converged,2,-9.318144262180123e-05,-0.005823089266963288,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,415,230.0,30000.0,1.0,10000000000.0,10000.0,-3.298364208739155,0.03694354993729526,9.424193444471854,-12.88432076904575,12384.406804268254,2.5375265031855997e-06,1.4468523744155455,7.545545648203534e-11,4.502360237074974e-12,2.362150005302824e-12,true,0,converged,3,-0.005658800902031449,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,416,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2879966466890282,0.03732855682645297,9.434503633154401,-12.873964900476896,12512.752874310929,2.563941332323047e-06,1.4468795827408292,4.700816767990524e-18,4.9737991505217725e-14,3.9869839780924126e-18,true,1,converged,1,-8.956340522133684e-05,0.0058493828231555595,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,416,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2879966466890282,0.03732855682645297,9.434503633154401,-12.873964900476896,12512.752874310929,2.563941332323047e-06,1.4468795827408292,4.700816767990524e-18,4.9737991505217725e-14,3.9869839780924126e-18,true,1,converged,2,-8.956340522133684e-05,-0.0058493828231555595,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,416,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2879966466890282,0.03732855682645297,9.434503633154401,-12.873964900476896,12512.752874310929,2.563941332323047e-06,1.4468795827408292,4.700816767990524e-18,4.9737991505217725e-14,3.9869839780924126e-18,true,1,converged,3,-0.005667058160592388,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,417,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2776290846389005,0.03771757606160752,9.444813821836949,-12.863609031908041,12642.429061649955,2.590631131277552e-06,1.4469067910661129,8.976335058051854e-11,4.6747491192368226e-12,2.5365095023015846e-12,true,0,converged,1,-8.595053713089093e-05,0.005875798763689419,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,417,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2776290846389005,0.03771757606160752,9.444813821836949,-12.863609031908041,12642.429061649955,2.590631131277552e-06,1.4469067910661129,8.976335058051854e-11,4.6747491192368226e-12,2.5365095023015846e-12,true,0,converged,2,-8.595053713089093e-05,-0.005875798763689419,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,417,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2776290846389005,0.03771757606160752,9.444813821836949,-12.863609031908041,12642.429061649955,2.590631131277552e-06,1.4469067910661129,8.976335058051854e-11,4.6747491192368226e-12,2.5365095023015846e-12,true,0,converged,3,-0.005675313851255016,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,418,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2672615225887727,0.03811064945738832,9.45512416195364,-12.853253048986547,12773.451085321421,2.617599061725208e-06,1.4469339997248052,1.0861395517828934e-17,1.350031197954804e-13,1.0575513833986654e-17,true,1,converged,1,-8.23428761685704e-05,0.005902338095896605,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,418,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2672615225887727,0.03811064945738832,9.45512416195364,-12.853253048986547,12773.451085321421,2.617599061725208e-06,1.4469339997248052,1.0861395517828934e-17,1.350031197954804e-13,1.0575513833986654e-17,true,1,converged,2,-8.23428761685704e-05,-0.005902338095896605,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,418,230.0,30000.0,1.0,10000000000.0,10000.0,-3.2672615225887727,0.03811064945738832,9.45512416195364,-12.853253048986547,12773.451085321421,2.617599061725208e-06,1.4469339997248052,1.0861395517828934e-17,1.350031197954804e-13,1.0575513833986654e-17,true,1,converged,3,-0.00568356779902551,0.0,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,419,230.0,30000.0,1.0,10000000000.0,10000.0,-3.256893960538645,0.03850781926419559,9.46543450207033,-12.842897066065053,12905.830978639871,2.644847722711399e-06,1.4469612083834975,7.547446618870964e-11,4.837270095763745e-12,2.4621988416948695e-12,true,0,converged,1,-7.874059787438907e-05,0.005929001241273721,complex_pair,stable,physical_ode_state,sacado_forward_ad_physical_ode_state,teuchos_lapack_geev,episodes/005-figure2-eigenvalues/scripts/run_loca_figure2_eigenvalues.py
