start,cycle_index,start_time_s,end_time_s,period_s,s_max,s_min,s_amplitude,period_relative_drift,amplitude_relative_drift
q_plus_1pct,119,235187.71024513541,237649.31714157402,2461.6068964386068,1.4774231118121548,1.3567181476670436,0.12070496414511123,4.6853712797378036e-07,3.5427858108629982e-05
s_plus_1pct,1,3320.9474315171624,6295.1548493378814,2974.207417820719,1.4783307811401423,1.3111199002742058,0.1672108808659365,,
s_plus_1pct,2,6295.1548493378814,9063.6639892534276,2768.5091399155463,1.4779806341871933,1.3296353199859787,0.14834531420121455,0.069160703679467431,0.11282499420505809
s_plus_1pct,3,9063.6639892534276,11719.420916939647,2655.7569276862196,1.4777815527695737,1.3396852988237646,0.13809625394580904,0.040726689539759373,0.069089207910563
s_plus_1pct,4,11719.420916939647,14307.546945244028,2588.1260283043812,1.4776591524900018,1.3456575185861501,0.13200163390385167,0.025465771613654639,0.044133130825902006
s_plus_1pct,5,14307.546945244028,16853.055174836885,2545.5082295928569,1.4775807106448444,1.3494018771384815,0.12817883350636294,0.016466662846185077,0.028960250600179718
s_plus_1pct,6,16853.055174836885,19370.931505656554,2517.8763308196685,1.477529295231967,1.3518223649951,0.12570693023686696,0.010855159866290423,0.019284800788683026
s_plus_1pct,7,19370.931505656554,21870.527127949517,2499.5956222929635,1.477494948812377,1.3534151468282822,0.12407980198409474,0.0072603679151922009,0.012943822983396868
s_plus_1pct,8,21870.527127949517,24357.907595537254,2487.3804675877363,1.4774720738483991,1.3544759988846158,0.12299607496378329,0.0048868523357477331,0.0087341130706379746
s_plus_1pct,9,24357.907595537254,26837.05832546113,2479.1507299238765,1.4774564138238147,1.3551904266247368,0.12226598719907789,0.0033085962405425885,0.0059358623022757262
s_plus_1pct,10,26837.05832546113,29310.628567620577,2473.5702421594469,1.477445796176031,1.3556747520458938,0.12177104413013717,0.0022509675176550941,0.0040480846740707033
s_plus_1pct,11,29310.628567620577,31780.411023034576,2469.7824554139988,1.4774386100920998,1.3560042643240835,0.12143434576801626,0.0015313034903513933,0.0027650117031195213
s_plus_1pct,12,31780.411023034576,34247.598854065654,2467.1878310310785,1.4774337625581,1.3562309819079104,0.12120278065018963,0.0010505477424672107,0.0019069161723735063
s_plus_1pct,13,34247.598854065654,36713.035687592957,2465.436833527303,1.4774303635490855,1.3563824138351517,0.12104794971393384,0.00070971390250567528,0.0012774536642245556
s_plus_1pct,14,36713.035687592957,39177.246432368491,2464.2107447755334,1.4774280871490113,1.3564907173030605,0.12093736984595083,0.00049731095726975082,0.00091352119754482277
s_plus_1pct,15,39177.246432368491,41640.648468209773,2463.4020358412818,1.4774264555924326,1.3565578802738938,0.12086857531853878,0.00032818172551442727,0.00056884424971100002
s_plus_1pct,16,41640.648468209773,44103.474351523342,2462.8258833135696,1.4774252927514269,1.3566116648912825,0.12081362786014438,0.00023388489549386435,0.00045460499761493901
s_plus_1pct,17,44103.474351523342,46565.92130126011,2462.4469497367681,1.4774246823574724,1.3566412203846006,0.12078346197287182,0.00015386129379624296,0.00024968944155439248
s_plus_1pct,18,46565.92130126011,49028.10426021149,2462.18295895138,1.4774240768341105,1.3566683277270994,0.12075574910701103,0.00010720668943401188,0.00022944255288037189
s_plus_1pct,19,49028.10426021149,51490.099264792974,2461.995004581484,1.4774238639279162,1.3566817627509931,0.12074210117692319,7.6336475814161789e-05,0.0001130209550168175
s_plus_1pct,20,51490.099264792974,53951.979953873139,2461.8806890801643,1.4774235078499605,1.3566892209031993,0.12073428694676114,4.6432060628443284e-05,6.4718354955582423e-05
s_plus_1pct,21,53951.979953873139,56413.762175634256,2461.7822217611174,1.4774234634328327,1.3567005671042636,0.12072289632856914,3.9996787611870154e-05,9.4344518695177267e-05
s_plus_1pct,22,56413.762175634256,58875.498673522452,2461.736497888196,1.4774232700933034,1.356702016265835,0.12072125382746846,1.8573484086931653e-05,1.360554750289046e-05
s_plus_1pct,23,58875.498673522452,61337.189463643292,2461.6907901208397,1.4774232222045593,1.3567105259958703,0.12071269620868907,1.8567286708212757e-05,7.0887424608855808e-05
s_plus_1pct,24,61337.189463643292,63798.855745874469,2461.6662822311773,1.4774232222045593,1.3567102672905507,0.12071295491400869,9.9557140810289829e-06,2.1431492107839284e-06
s_plus_1pct,25,63798.855745874469,66260.495337994711,2461.639592120242,1.4774231903103687,1.3567125437549454,0.1207106465554233,1.0842294557942528e-05,1.9122707973095443e-05
s_plus_1pct,26,66260.495337994711,68722.131137847347,2461.6357998526364,1.4774230867716924,1.3567106388728738,0.12071244789881863,1.5405454225481518e-06,1.4922821198779611e-05
s_plus_1pct,27,68722.131137847347,71183.758549657694,2461.6274118103465,1.477423137302837,1.3567165229018845,0.12070661440095254,3.4075074348456612e-06,4.8325570126636625e-05
s_plus_1pct,28,71183.758549657694,73645.370346307944,2461.6117966502497,1.477423137302837,1.3567149760929733,0.12070816120986372,6.3434295628444355e-06,1.2814615991474547e-05
s_plus_1pct,29,73645.370346307944,76106.987369170733,2461.6170228627889,1.4774230496795027,1.3567122731778387,0.12071077650166395,2.1230855922285692e-06,2.1666238421835242e-05
s_plus_1pct,30,76106.987369170733,78568.60125916166,2461.6138899909274,1.4774231202253605,1.3567176367848297,0.12070548344053078,1.2726885751747563e-06,4.3849118418175723e-05
s_plus_1pct,31,78568.60125916166,81030.20436620283,2461.60310704117,1.4774231202253605,1.3567156572579999,0.12070746296736057,4.3804391099908641e-06,1.6399642943831774e-05
s_plus_1pct,32,81030.20436620283,83491.814412163541,2461.6100459607114,1.4774230408399915,1.3567128446543557,0.12071019618563583,2.8188620340858023e-06,2.2643324679956226e-05
s_plus_1pct,33,83491.814412163541,85953.426263701767,2461.6118515382259,1.4774231140882916,1.3567123988569392,0.12071071523135246,7.3349453436912417e-07,4.2999326737161921e-06
s_plus_1pct,34,85953.426263701767,88415.02541516276,2461.5991514609923,1.4774231140882916,1.3567163210891269,0.12070679299916476,5.1592525546491529e-06,3.2492825348485011e-05
s_plus_1pct,35,88415.02541516276,90876.635787682389,2461.6103725196299,1.4774230301683906,1.3567129143674088,0.12071011580098179,4.5584426818405442e-06,2.7527877549132454e-05
s_plus_1pct,36,90876.635787682389,93338.241216160794,2461.6054284784041,1.4774231107283091,1.356718018374427,0.12070509235388216,2.0084580732269978e-06,4.1615792233273037e-05
s_plus_1pct,37,93338.241216160794,95799.843380885926,2461.6021647251328,1.4774231107283091,1.356715506898408,0.12070760382990109,1.3258636959254195e-06,2.080671138187104e-05
s_plus_1pct,38,95799.843380885926,98261.455745822008,2461.6123649360816,1.47742310782946,1.3567126339752926,0.12071047385416733,4.1437284606722495e-06,2.3776665058219664e-05
s_plus_1pct,39,98261.455745822008,100723.05221751466,2461.5964716926537,1.47742310782946,1.3567169147046214,0.12070619312483855,6.4564362993304659e-06,3.5462782906136507e-05
s_plus_1pct,40,100723.05221751466,103184.65951118947,2461.6072936748096,1.4774230354764615,1.3567130834190984,0.12070995205736312,4.3963266442536714e-06,3.1141173681869917e-05
s_plus_1pct,41,103184.65951118947,105646.26942656084,2461.6099153713731,1.477423111644566,1.3567125618687534,0.12071054977581253,1.0650344472792743e-06,4.9516915483332056e-06
s_plus_1pct,42,105646.26942656084,108107.86730161599,2461.597875055144,1.477423111644566,1.3567164258275257,0.12070668581704025,4.8912364846757574e-06,3.201011659256709e-05
s_plus_1pct,43,108107.86730161599,110569.47677777715,2461.6094761611603,1.477423028479506,1.3567129916438587,0.12071003683564729,4.7128355666356369e-06,2.7761665266200642e-05
s_plus_1pct,44,110569.47677777715,113031.08160869899,2461.6048309218459,1.4774231099464743,1.3567180716655991,0.1207050382808752,1.8870740299788756e-06,4.1409603568435753e-05
s_plus_1pct,45,113031.08160869899,115492.68335469384,2461.6017459948489,1.4774231099464743,1.3567155449889683,0.12070756495750601,1.2532178025531798e-06,2.0932652578512667e-05
s_plus_1pct,46,115492.68335469384,117954.29542128366,2461.6120665898197,1.477423107489741,1.3567126581832851,0.12071044930645591,4.1926339171750694e-06,2.3895345340788796e-05
s_plus_1pct,47,117954.29542128366,120415.89170580659,2461.5962845229224,1.477423107489741,1.3567169288035175,0.12070617868622358,6.4112729668392922e-06,3.5379043462063973e-05
s_plus_1pct,48,120415.89170580659,122877.49888655674,2461.6071807501576,1.4774230351438356,1.3567130938975285,0.12070994124630707,4.4264883334917422e-06,3.1171230209172997e-05
s_plus_1pct,49,122877.49888655674,125339.10865416024,2461.6097676034988,1.4774231115740228,1.3567125680700154,0.12071054350400745,1.0508798322611052e-06,4.9892966077114728e-06
s_plus_1pct,50,125339.10865416024,127800.70649886985,2461.5978447096131,1.4774231115740228,1.3567164199041637,0.12070669166985915,4.8435353330788228e-06,3.1909674469962664e-05
s_plus_1pct,51,127800.70649886985,130262.3159254863,2461.6094266164437,1.4774230284137075,1.3567129956140485,0.12071003279965908,4.7050361436715516e-06,2.7679739654176144e-05
s_plus_1pct,52,130262.3159254863,132723.92073876559,2461.604813279293,1.4774231099220285,1.356718074686444,0.12070503523558451,1.874114187562099e-06,4.1401397702093316e-05
s_plus_1pct,53,132723.92073876559,135185.52246343147,2461.6017246658739,1.4774231099220285,1.3567155484946103,0.12070756142741823,1.2547153801590414e-06,2.0928636728267463e-05
s_plus_1pct,54,135185.52246343147,137647.13450478608,2461.6120413546159,1.477423107503866,1.3567126588469434,0.1207104486569226,4.1910470888312772e-06,2.3919209950265021e-05
s_plus_1pct,55,137647.13450478608,140108.73078816387,2461.5962833777885,1.477423107503866,1.3567169269009602,0.12070618060290572,6.4014867341861685e-06,3.5357784387054001e-05
s_plus_1pct,56,140108.73078816387,142570.33798307911,2461.6071949152392,1.4774230350588091,1.3567130933573575,0.12070994170145166,4.4327079645105335e-06,3.1159121489506068e-05
s_plus_1pct,57,142570.33798307911,145031.94769237607,2461.6097092969576,1.4774231116143572,1.3567125667641367,0.12071054485022059,1.0214390515066481e-06,4.996678487520763e-06
s_plus_1pct,58,145031.94769237607,147493.54556535961,2461.5978729835479,1.4774231116143572,1.3567164091969652,0.12070670241739201,4.8083631475077647e-06,3.1831790945440424e-05
s_plus_1pct,59,147493.54556535961,149955.15498078321,2461.6094154235907,1.4774230284338987,1.3567129961281219,0.12071003230577682,4.6890030940923502e-06,2.7586607190146689e-05
s_plus_1pct,60,149955.15498078321,152416.75980966786,2461.6048288846505,1.4774231099403454,1.3567180754644805,0.12070503447586489,1.8632277368882257e-06,4.1403600152001327e-05
s_plus_1pct,61,152416.75980966786,154878.36153176523,2461.6017220973736,1.4774231099403454,1.3567155510721434,0.12070755886820206,1.2620983028895065e-06,2.0913728645438217e-05
s_plus_1pct,62,154878.36153176523,157339.97355643552,2461.6120246702922,1.4774231075482736,1.3567126581474804,0.12071044940079312,4.1853126873067e-06,2.39465748306292e-05
s_plus_1pct,63,157339.97355643552,159801.56985115272,2461.5962947171938,1.4774231075482736,1.356716923097576,0.12070618445069758,6.3901024778470325e-06,3.5332070394113085e-05
s_plus_1pct,64,159801.56985115272,162263.17707490022,2461.6072237475018,1.4774230349564306,1.3567130918375276,0.12070994311890293,4.4398142504069206e-06,3.1138986145983177e-05
s_plus_1pct,65,162263.17707490022,164724.78670836607,2461.6096334658505,1.4774231116757752,1.3567125644321991,0.12071054724357611,9.7892073333135843e-07,5.0047631335618403e-06
s_plus_1pct,66,164724.78670836607,167186.38462476686,2461.5979164007877,1.4774231116757752,1.3567163938588305,0.12070671781694475,4.7599200553754604e-06,3.1724043331730466e-05
s_plus_1pct,67,167186.38462476686,169647.99402214724,2461.60939738038,1.4774230284814243,1.3567129967947438,0.12071003168668049,4.6640353064213639e-06,2.7453896482863912e-05
s_plus_1pct,68,169647.99402214724,172109.59888458095,2461.6048624337127,1.477423109979884,1.3567180767587168,0.12070503322116721,1.8422689936467293e-06,4.1408865886532791e-05
s_plus_1pct,69,172109.59888458095,174571.20060328412,2461.6017187031684,1.477423109979884,1.3567155560015749,0.12070755397830912,1.2771060832014331e-06,2.0883612510936546e-05
s_plus_1pct,70,174571.20060328412,177032.81259688843,2461.6119936043106,1.4774231076351652,1.356712656688555,0.12071045094661015,4.1740713227662662e-06,2.39998923476281e-05
s_plus_1pct,71,177032.81259688843,179494.40891444089,2461.5963175524666,1.4774231076351652,1.356716915666025,0.12070619196914012,6.3682058279860822e-06,3.5282590998788508e-05
s_plus_1pct,72,179494.40891444089,181956.01619440483,2461.6072799639369,1.4774230347615855,1.3567130888833274,0.12070994587825812,4.4533749876362153e-06,3.1099557170671588e-05
s_plus_1pct,73,181956.01619440483,184417.62568290936,2461.6094885045313,1.4774231117839569,1.3567125600115415,0.12071055177241541,8.9719453318745732e-07,5.019421994453502e-06
s_plus_1pct,74,184417.62568290936,186879.22368139334,2461.5979984839796,1.4774231117839569,1.3567163646211626,0.12070674716279428,4.6676861644286033e-06,3.1518451082061249e-05
s_plus_1pct,75,186879.22368139334,189340.83302753372,2461.6093461403798,1.477423028617957,1.3567129986831821,0.12071002993477498,4.6098739140852519e-06,2.7196259180669797e-05
s_plus_1pct,76,189340.83302753372,191802.43798622175,2461.6049586880254,1.4774231100918149,1.3567180804317927,0.12070502966002228,1.7823511928491163e-06,4.1423854798144708e-05
s_plus_1pct,77,191802.43798622175,194264.03969376898,2461.6017075472337,1.4774231100918149,1.3567155701603093,0.12070753993150563,1.3207402675296668e-06,2.0796743022369125e-05
s_plus_1pct,78,194264.03969376898,196725.65160257954,2461.6119088105625,1.4774231078671238,1.3567126527397295,0.12071045512739431,4.1441567486342052e-06,2.415090134668128e-05
s_plus_1pct,79,196725.65160257954,199187.24798248403,2461.5963799044839,1.4774231078671238,1.3567168954584081,0.12070621240871571,6.3084298637663794e-06,3.5147897289647532e-05
s_plus_1pct,80,199187.24798248403,201648.85541412968,2461.6074316456506,1.4774230342456183,1.3567130810937935,0.12070995315182476,4.4896642101690237e-06,3.0990477079856502e-05
s_plus_1pct,81,201648.85541412968,204110.46451759493,2461.6091034652491,1.4774231120093479,1.3567125487929281,0.12071056321641982,6.7915768246456243e-07,5.0539709372283645e-06
s_plus_1pct,82,204110.46451759493,206572.0627252195,2461.5982076245709,1.4774231120093479,1.3567162881279151,0.12070682388143283,4.4263082480451296e-06,3.0977694804397622e-05
s_plus_1pct,83,206572.0627252195,209033.67182957142,2461.6091043519264,1.4774230292704289,1.3567130077693113,0.12071002150111765,4.4266880442463381e-06,2.6490794654283506e-05
s_plus_1pct,84,209033.67182957142,211495.27724872145,2461.6054191500298,1.4774231105947075,1.3567180976406288,0.12070501295407876,1.4970703066023955e-06,4.1492387927715072e-05
s_plus_1pct,85,211495.27724872145,213956.87887175227,2461.601623030816,1.4774231105947075,1.3567156390015684,0.1207074715931391,1.5421314822720474e-06,2.0368988827982883e-05
s_plus_1pct,86,213956.87887175227,216418.49045474932,2461.6115829970513,1.477423108686126,1.3567126381340722,0.12071047055205386,4.0461324619478367e-06,2.4844849081634383e-05
s_plus_1pct,87,216418.49045474932,218880.08707222273,2461.5966174734058,1.477423108686126,1.3567168191441432,0.12070628954198281,6.0795633839575369e-06,3.4636681076014236e-05
s_plus_1pct,88,218880.08707222273,221341.69505273286,2461.6079805101326,1.4774230324794575,1.3567130548412398,0.12070997763821767,4.616124610415384e-06,3.0554300433303885e-05
s_plus_1pct,89,221341.69505273286,223803.30283102056,2461.6077782876964,1.4774231121658963,1.3567181737025873,0.12070493846330899,8.2150544604149233e-08,4.1746134058496159e-05
s_plus_1pct,90,223803.30283102056,226264.90167556229,2461.5988445417315,1.4774231121658963,1.3567160369560369,0.12070707520985935,3.6292320993193649e-06,1.7702229731159779e-05
s_plus_1pct,91,226264.90167556229,228726.50894704755,2461.6072714852635,1.4774230348489408,1.356713088973899,0.1207099458750418,3.4233618327551681e-06,2.3782078867058402e-05
s_plus_1pct,92,228726.50894704755,231188.11849046446,2461.609543416911,1.477423111758811,1.3567125608538357,0.12071055090497529,9.2294643173729492e-07,5.0122624867491235e-06
s_plus_1pct,93,231188.11849046446,233649.71646682487,2461.5979763604118,1.477423111758811,1.3567163738403698,0.12070673791844122,4.698981010259152e-06,3.1587848000712145e-05
s_plus_1pct,94,233649.71646682487,236111.32583563949,2461.6093688146211,1.4774230285725334,1.3567129976826153,0.12071003088991805,4.6280726254561263e-06,2.728075941424647e-05
s_plus_1pct,95,236111.32583563949,238572.93076010706,2461.6049244675669,1.4774231100526134,1.3567180788479183,0.12070503120469511,1.8054639824401021e-06,4.1418970619757001e-05
