T_K,p_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,s,n,q,branch,point,type_code,label
230.0,30000.0,1.0,10000000000.0,-0.62300882378,0.536328290149205,12.0849014,-10.211919709,1.4538737477,177176.44864569165,3.6729889411010485e-05,1,163,0,0
230.0,30000.0,1.0,10000000000.0,-0.59407865845,0.5520709775516282,12.113674695,-10.183020958,1.4539496762,182348.44980605406,3.780682341518968e-05,1,164,0,0
230.0,30000.0,1.0,10000000000.0,-0.56514850758,0.5682757472347166,12.142448007,-10.15412221,1.4540256046,187671.4313110025,3.89153334077502e-05,1,165,0,0
230.0,30000.0,1.0,10000000000.0,-0.53621837116,0.5849561620879282,12.171221336,-10.125223465,1.4541015331,193149.8006510643,4.005634520155715e-05,1,166,0,0
230.0,30000.0,1.0,10000000000.0,-0.5072882492,0.602126183075481,12.199994684,-10.096324724,1.4541774615,198788.09438263593,4.123081171312069e-05,1,167,0,0
230.0,30000.0,1.0,10000000000.0,-0.47835814169,0.619800180943502,12.228768049,-10.067425986,1.45425339,204590.98071477105,4.2439713879757274e-05,1,168,0,0
230.0,30000.0,1.0,10000000000.0,-0.44942804861,0.637992948242419,12.257541432,-10.038527251,1.4543293185,210563.26473303413,4.368406135984727e-05,1,169,0,0
230.0,30000.0,1.0,10000000000.0,-0.42049796997,0.6567197116816781,12.286314833,-10.009628519,1.454405247,216709.89160030338,4.496489341499121e-05,1,170,0,0
230.0,30000.0,1.0,10000000000.0,-0.39156790577,0.6759961448973534,12.315088251,-9.9807297902,1.4544811755,223035.9506219294,4.6283279768717345e-05,1,171,0,0
230.0,30000.0,1.0,10000000000.0,-0.36263785598,0.6958383815843726,12.343861687,-9.9518310648,1.454557104,229546.6801164175,4.764032150806546e-05,1,172,0,0
230.0,30000.0,1.0,10000000000.0,-0.33370782062,0.7162630289446458,12.372635141,-9.9229323426,1.4546330326,236247.47110943263,4.903715202272981e-05,1,173,0,0
230.0,30000.0,1.0,10000000000.0,-0.30477779968,0.7372871816396345,12.401408612,-9.8940336236,1.4547089611,243143.8717654938,5.047493792413535e-05,1,174,0,0
230.0,30000.0,1.0,10000000000.0,-0.27584779314,0.7589284360848882,12.430182102,-9.8651349078,1.4547848897,250241.59294805783,5.195488002875237e-05,1,175,0,0
230.0,30000.0,1.0,10000000000.0,-0.24691780101,0.7812049051464615,12.458955608,-9.8362361952,1.4548608182,257546.51099539734,5.347821436098378e-05,1,-176,0,0
230.0,30000.0,1.0,10000000000.0,-0.21798782328,0.8041352333365228,12.487729133,-9.8073374858,1.4549367468,265064.67531935935,5.5046213185457854e-05,1,-177,0,0
230.0,30000.0,1.0,10000000000.0,-0.18905785994,0.8277386124027173,12.516502675,-9.7784387796,1.4550126754,272802.31063903164,5.6660186069586974e-05,1,-178,0,0
230.0,30000.0,1.0,10000000000.0,-0.160127911,0.8520347973727813,12.545276235,-9.7495400766,1.4550886039,280765.82418954663,5.832148097728058e-05,1,-179,0,0
230.0,30000.0,1.0,10000000000.0,-0.13119797643,0.8770441231377318,12.574049813,-9.7206413768,1.4551645325,288961.80999020825,6.003148539472553e-05,1,-180,4,10
230.0,30000.0,1.0,10000000000.0,-0.10226805625,0.9027875213939305,12.602823408,-9.6917426801,1.4552404611,297397.0542651528,6.179162749535272e-05,1,-181,0,0
230.0,30000.0,1.0,10000000000.0,-0.073338150436,0.9292865382417602,12.631597021,-9.6628439867,1.4553163898,306078.5419381103,6.360337730806563e-05,1,-182,0,0
230.0,30000.0,1.0,10000000000.0,-0.044408258994,0.9565633521525574,12.660370652,-9.6339452964,1.4553923184,315013.4615581845,6.54682479880579e-05,1,-183,0,0
230.0,30000.0,1.0,10000000000.0,-0.015478381914,0.9846407925709857,12.6891443,-9.6050466094,1.455468247,324209.211209273,6.738779703036648e-05,1,-184,0,0
230.0,30000.0,1.0,10000000000.0,0.013451480807,1.0135423589998607,12.717917966,-9.5761479255,1.4555441757,333673.4055904249,6.93636276223057e-05,1,-185,0,0
230.0,30000.0,1.0,10000000000.0,0.042381329176,1.0432922406772942,12.746691649,-9.5472492448,1.4556201043,343413.8810423561,7.1397389936365e-05,1,-186,0,0
230.0,30000.0,1.0,10000000000.0,0.071311163197,1.073915336813657,12.775465351,-9.5183505673,1.455696033,353438.70370676694,7.34907825347618e-05,1,-187,0,0
230.0,30000.0,1.0,10000000000.0,0.10024098288,1.105437277439112,12.804239069,-9.489451893,1.4557719617,363756.1734472095,7.564555378148276e-05,1,-188,0,0
230.0,30000.0,1.0,10000000000.0,0.12917078822,1.1378844448303174,12.833012806,-9.4605532219,1.4558478904,374374.83458174963,7.786350330246277e-05,1,-189,0,0
230.0,30000.0,1.0,10000000000.0,0.15810057923,1.1712839956257988,12.86178656,-9.4316545539,1.4559238191,385303.47903803684,8.014648349659216e-05,1,-190,0,0
230.0,30000.0,1.0,10000000000.0,0.18703035591,1.2056638835187703,12.890560331,-9.4027558891,1.4559997478,396551.1561386635,8.249640105920174e-05,1,-191,0,0
230.0,30000.0,1.0,10000000000.0,0.21596011827,1.241052882677696,12.91933412,-9.3738572276,1.4560756765,408127.1797962089,8.491521858911469e-05,1,-192,0,0
230.0,30000.0,1.0,10000000000.0,0.24488986631,1.2774806118033653,12.948107927,-9.3449585692,1.4561516052,420041.13544529164,8.740495625390701e-05,1,-193,0,0
230.0,30000.0,1.0,10000000000.0,0.27381960004,1.3149775589409933,12.976881752,-9.3160599139,1.4562275339,432302.88835478015,8.996769343586037e-05,1,-194,0,0
230.0,30000.0,1.0,10000000000.0,0.30274931947,1.353575106983698,13.005655593,-9.2871612619,1.4563034627,444922.5909075257,9.26055704661066e-05,1,-195,0,0
230.0,30000.0,1.0,10000000000.0,0.3316790246,1.3933055599226214,13.034429453,-9.258262613,1.4563793914,457910.69408394495,9.532079046665702e-05,1,-196,0,0
230.0,30000.0,1.0,10000000000.0,0.36060871542,1.4342021698797842,13.06320333,-9.2293639674,1.4564553202,471277.9517294035,9.811562111730444e-05,1,-197,0,0
230.0,30000.0,1.0,10000000000.0,0.38953839196,1.4762991650080488,13.091977225,-9.2004653249,1.456531249,485035.43300824944,0.0001009923966247335,1,-198,0,0
230.0,30000.0,1.0,10000000000.0,0.41846805422,1.519631778038286,13.120751137,-9.1715666855,1.4566071778,499194.529278529,0.0001039535196153417,1,-199,0,0
230.0,30000.0,1.0,10000000000.0,0.44739770219,1.5642362757900705,13.149525067,-9.1426680494,1.4566831066,513766.9654391783,0.00010700146313895698,1,-200,4,11
230.0,30000.0,1.0,10000000000.0,0.47632733588,1.6101499895688136,13.178299014,-9.1137694164,1.4567590354,528764.8076699282,0.00011013877279721234,1,-201,0,0
230.0,30000.0,1.0,10000000000.0,0.50525695531,1.657411346395701,13.207072979,-9.0848707866,1.4568349642,544200.4754507232,0.00011336806879645129,1,-202,0,0
230.0,30000.0,1.0,10000000000.0,0.53418656047,1.7060599011008741,13.235846961,-9.05597216,1.456910893,560086.7497601754,0.00011669204817792182,1,-203,0,0
230.0,30000.0,1.0,10000000000.0,0.56311615137,1.7561363695067214,13.264620961,-9.0270735365,1.4569868218,576436.7858070186,0.00012011348707187173,1,-204,0,0
230.0,30000.0,1.0,10000000000.0,0.59204572802,1.8076826624709974,13.293394978,-8.9981749162,1.4570627507,593264.1217142796,0.00012363524298073927,1,-205,0,0
230.0,30000.0,1.0,10000000000.0,0.62097529042,1.860741920942698,13.322169013,-8.9692762991,1.4571386795,610582.6920049621,0.0001272602572003081,1,-206,0,0
230.0,30000.0,1.0,10000000000.0,0.64990483857,1.9153585520823881,13.350943065,-8.9403776852,1.4572146084,628406.8368007021,0.000130991557264841,1,-207,0,0
230.0,30000.0,1.0,10000000000.0,0.67883437248,1.9715782664452994,13.379717135,-8.9114790744,1.4572905373,646751.3161063668,0.00013483225948905517,1,-208,0,0
230.0,30000.0,1.0,10000000000.0,0.69314718088,2.0000000006401093,13.39395304,-8.897181561,1.4573281029,656024.2541287553,0.00013677387257028914,1,-209,-4,12
